========== OUTPUT ==========
Cloudlet ID    STATUS    Data center ID    VM ID    Time    Start Time    Finish Time    Waiting Time
1181    SUCCESS    6        45        45        1,99        2,44            1,98
4496    SUCCESS    2        11        9        2,44        2,53            2,43
4722    SUCCESS    3        23        1,26        1,27        2,53            1,26
1654    SUCCESS    4        32        1,17        1,36        2,53            1,35
2589    SUCCESS    6        50        99        1,54        2,53            1,53
2214    SUCCESS    1        8        36        2,26        2,62            2,25
4982    SUCCESS    2        11        9        2,53        2,62            2,52
7119    SUCCESS    6        47        1,53        1,09        2,62            1,08
1723    SUCCESS    6        50        9        2,53        2,62            2,52
762    SUCCESS    1        4        27        2,44        2,71            2,43
606    SUCCESS    2        14        81        1,90        2,71            1,89
5426    SUCCESS    3        22        1,44        1,27        2,71            1,26
5620    SUCCESS    1        0        90        1,90        2,80            1,89
2917    SUCCESS    1        4        9        2,71        2,80            2,70
4942    SUCCESS    4        30        1,71        1,09        2,80            1,08
5645    SUCCESS    4        29        1,08        1,72        2,80            1,71
4401    SUCCESS    4        32        27        2,53        2,80            2,52
6409    SUCCESS    5        38        36        2,44        2,80            2,43
6318    SUCCESS    1        3        1,35        1,54        2,89            1,53
4216    SUCCESS    1        8        27        2,62        2,89            2,61
6124    SUCCESS    3        18        1,44        1,45        2,89            1,44
1590    SUCCESS    3        24        2,16        73        2,89            72
1321    SUCCESS    3        25        1,08        1,81        2,89            1,80
1215    SUCCESS    4        34        1,17        1,72        2,89            1,71
2095    SUCCESS    5        43        1,62        1,27        2,89            1,26
7989    SUCCESS    6        53        1,08        1,81        2,89            1,80
2766    SUCCESS    2        15        90        2,08        2,98            2,07
2088    SUCCESS    5        36        1,35        1,63        2,98            1,62
1820    SUCCESS    5        41        1,17        1,81        2,98            1,80
735    SUCCESS    4        28        1,44        1,63        3,07            1,62
2249    SUCCESS    4        31        90        2,17        3,07            2,16
2871    SUCCESS    2        9        1,35        1,81        3,16            1,80
8504    SUCCESS    3        26        81        2,35        3,16            2,34
6187    SUCCESS    4        35        90        2,26        3,16            2,25
2577    SUCCESS    5        41        18        2,98        3,16            2,97
1614    SUCCESS    6        52        99        2,17        3,16            2,16
4812    SUCCESS    1        5        1,26        1,99        3,25            1,98
2618    SUCCESS    3        22        54        2,71        3,25            2,70
1384    SUCCESS    4        35        9        3,16        3,25            3,15
1824    SUCCESS    5        42        1,26        1,99        3,25            1,98
3185    SUCCESS    6        48        1,26        1,99        3,25            1,98
5728    SUCCESS    1        0        54        2,80        3,34            2,79
3422    SUCCESS    3        20        99        2,35        3,34            2,34
1621    SUCCESS    1        2        99        2,44        3,43            2,43
3210    SUCCESS    3        23        90        2,53        3,43            2,52
1188    SUCCESS    1        4        72        2,80        3,52            2,79
766    SUCCESS    2        9        36        3,16        3,52            3,15
555    SUCCESS    2        10        1,53        1,99        3,52            1,98
1117    SUCCESS    5        36        54        2,98        3,52            2,97
4967    SUCCESS    6        53        63        2,89        3,52            2,88
2012    SUCCESS    2        15        63        2,98        3,61            2,97
7649    SUCCESS    4        28        54        3,07        3,61            3,06
5379    SUCCESS    4        29        81        2,80        3,61            2,79
5771    SUCCESS    6        51        2,16        1,45        3,61            1,44
1353    SUCCESS    1        2        27        3,43        3,70            3,42
8271    SUCCESS    2        11        1,08        2,62        3,70            2,61
3851    SUCCESS    2        14        99        2,71        3,70            2,70
2590    SUCCESS    6        45        1,26        2,44        3,70            2,43
868    SUCCESS    1        8        90        2,89        3,79            2,88
7587    SUCCESS    4        30        99        2,80        3,79            2,79
192    SUCCESS    4        31        72        3,07        3,79            3,06
2164    SUCCESS    1        5        63        3,25        3,88            3,24
611    SUCCESS    2        13        1,71        2,17        3,88            2,16
3880    SUCCESS    6        48        63        3,25        3,88            3,24
424    SUCCESS    6        50        1,26        2,62        3,88            2,61
1031    SUCCESS    1        6        1,80        2,17        3,97            2,16
8016    SUCCESS    3        26        81        3,16        3,97            3,15
4915    SUCCESS    1        6        9        3,97        4,06            3,96
1101    SUCCESS    3        20        72        3,34        4,06            3,33
6891    SUCCESS    4        33        2,07        1,99        4,06            1,98
4046    SUCCESS    6        46        1,71        2,35        4,06            2,34
5032    SUCCESS    2        11        45        3,70        4,15            3,69
1705    SUCCESS    4        35        90        3,25        4,15            3,24
8186    SUCCESS    4        32        1,44        2,80        4,24            2,79
4302    SUCCESS    5        43        1,35        2,89        4,24            2,88
7673    SUCCESS    1        8        54        3,79        4,33            3,78
176    SUCCESS    2        14        63        3,70        4,33            3,69
72    SUCCESS    3        18        1,44        2,89        4,33            2,88
5258    SUCCESS    3        20        27        4,06        4,33            4,05
7320    SUCCESS    4        28        72        3,61        4,33            3,60
2848    SUCCESS    5        42        1,08        3,25        4,33            3,24
5717    SUCCESS    6        51        72        3,61        4,33            3,60
5610    SUCCESS    6        52        1,17        3,16        4,33            3,15
6913    SUCCESS    1        6        36        4,06        4,42            4,05
5101    SUCCESS    3        26        45        3,97        4,42            3,96
17    SUCCESS    2        13        63        3,88        4,51            3,87
9083    SUCCESS    2        17        4,50        1        4,51            0
6460    SUCCESS    4        34        1,62        2,89        4,51            2,88
5595    SUCCESS    4        29        90        3,61        4,51            3,60
5169    SUCCESS    5        41        1,35        3,16        4,51            3,15
6861    SUCCESS    1        4        1,08        3,52        4,60            3,51
7098    SUCCESS    3        26        18        4,42        4,60            4,41
526    SUCCESS    5        42        27        4,33        4,60            4,32
6530    SUCCESS    6        46        54        4,06        4,60            4,05
700    SUCCESS    6        53        1,08        3,52        4,60            3,51
300    SUCCESS    4        35        54        4,15        4,69            4,14
5882    SUCCESS    6        46        9        4,60        4,69            4,59
697    SUCCESS    6        50        81        3,88        4,69            3,87
7296    SUCCESS    1        5        90        3,88        4,78            3,87
8721    SUCCESS    4        27        2,43        2,35        4,78            2,34
5811    SUCCESS    4        31        99        3,79        4,78            3,78
4365    SUCCESS    6        45        1,08        3,70        4,78            3,69
7244    SUCCESS    1        3        1,98        2,89        4,87            2,88
1808    SUCCESS    3        23        1,44        3,43        4,87            3,42
8243    SUCCESS    4        34        36        4,51        4,87            4,50
1611    SUCCESS    6        50        18        4,69        4,87            4,68
280    SUCCESS    2        9        1,44        3,52        4,96            3,51
4883    SUCCESS    3        24        2,07        2,89        4,96            2,88
2034    SUCCESS    5        36        1,44        3,52        4,96            3,51
8738    SUCCESS    5        39        4,41        55        4,96            54
5081    SUCCESS    1        2        1,35        3,70        5,05            3,69
2493    SUCCESS    2        14        72        4,33        5,05            4,32
5257    SUCCESS    3        20        72        4,33        5,05            4,32
6083    SUCCESS    4        28        72        4,33        5,05            4,32
647    SUCCESS    6        52        72        4,33        5,05            4,32
1350    SUCCESS    1        4        54        4,60        5,14            4,59
4429    SUCCESS    1        5        36        4,78        5,14            4,77
3198    SUCCESS    2        11        99        4,15        5,14            4,14
2384    SUCCESS    1        3        36        4,87        5,23            4,86
125    SUCCESS    2        13        72        4,51        5,23            4,50
8126    SUCCESS    3        23        36        4,87        5,23            4,86
8522    SUCCESS    5        39        27        4,96        5,23            4,95
5182    SUCCESS    6        45        45        4,78        5,23            4,77
4910    SUCCESS    6        46        54        4,69        5,23            4,68
982    SUCCESS    2        15        1,71        3,61        5,32            3,60
1097    SUCCESS    2        10        1,80        3,52        5,32            3,51
6269    SUCCESS    1        2        36        5,05        5,41            5,04
2448    SUCCESS    3        18        1,08        4,33        5,41            4,32
2568    SUCCESS    4        32        1,17        4,24        5,41            4,23
4864    SUCCESS    1        0        2,16        3,34        5,50            3,33
2196    SUCCESS    5        36        54        4,96        5,50            4,95
3827    SUCCESS    6        51        1,17        4,33        5,50            4,32
5892    SUCCESS    1        5        45        5,14        5,59            5,13
6887    SUCCESS    4        33        1,53        4,06        5,59            4,05
4655    SUCCESS    2        17        1,17        4,51        5,68            4,50
8128    SUCCESS    4        35        99        4,69        5,68            4,68
8144    SUCCESS    5        39        45        5,23        5,68            5,22
4652    SUCCESS    1        8        1,44        4,33        5,77            4,32
5490    SUCCESS    5        41        1,26        4,51        5,77            4,50
3235    SUCCESS    6        52        72        5,05        5,77            5,04
554    SUCCESS    2        10        54        5,32        5,86            5,31
5000    SUCCESS    4        31        1,08        4,78        5,86            4,77
2930    SUCCESS    2        15        63        5,32        5,95            5,31
610    SUCCESS    2        17        27        5,68        5,95            5,67
4885    SUCCESS    3        26        1,35        4,60        5,95            4,59
1987    SUCCESS    5        43        1,71        4,24        5,95            4,23
589    SUCCESS    6        48        2,07        3,88        5,95            3,87
696    SUCCESS    6        52        18        5,77        5,95            5,76
2481    SUCCESS    6        50        1,08        4,87        5,95            4,86
6669    SUCCESS    4        30        2,25        3,79        6,04            3,78
4142    SUCCESS    5        41        27        5,77        6,04            5,76
3504    SUCCESS    6        52        9        5,95        6,04            5,94
1451    SUCCESS    6        50        9        5,95        6,04            5,94
6753    SUCCESS    1        4        99        5,14        6,13            5,13
984    SUCCESS    2        9        1,17        4,96        6,13            4,95
2666    SUCCESS    3        20        1,08        5,05        6,13            5,04
3397    SUCCESS    6        52        9        6,04        6,13            6,03
8402    SUCCESS    4        32        81        5,41        6,22            5,40
276    SUCCESS    1        6        1,89        4,42        6,31            4,41
5135    SUCCESS    1        2        90        5,41        6,31            5,40
2739    SUCCESS    5        41        27        6,04        6,31            6,03
1574    SUCCESS    1        2        9        6,31        6,40            6,30
3300    SUCCESS    1        8        63        5,77        6,40            5,76
2615    SUCCESS    3        24        1,44        4,96        6,40            4,95
4725    SUCCESS    4        33        81        5,59        6,40            5,58
8408    SUCCESS    5        43        45        5,95        6,40            5,94
709    SUCCESS    1        4        36        6,13        6,49            6,12
1567    SUCCESS    1        2        9        6,40        6,49            6,39
6659    SUCCESS    2        14        1,44        5,05        6,49            5,04
7432    SUCCESS    4        34        1,62        4,87        6,49            4,86
3570    SUCCESS    1        8        18        6,40        6,58            6,39
445    SUCCESS    2        11        1,44        5,14        6,58            5,13
1255    SUCCESS    2        9        54        6,13        6,67            6,12
6713    SUCCESS    2        14        18        6,49        6,67            6,48
1970    SUCCESS    3        23        1,44        5,23        6,67            5,22
5774    SUCCESS    6        46        1,44        5,23        6,67            5,22
702    SUCCESS    1        2        27        6,49        6,76            6,48
283    SUCCESS    2        13        1,53        5,23        6,76            5,22
1263    SUCCESS    3        18        1,35        5,41        6,76            5,40
892    SUCCESS    4        27        1,98        4,78        6,76            4,77
6132    SUCCESS    4        28        1,71        5,05        6,76            5,04
901    SUCCESS    5        36        1,26        5,50        6,76            5,49
94    SUCCESS    5        42        2,16        4,60        6,76            4,59
8589    SUCCESS    1        3        1,62        5,23        6,85            5,22
8592    SUCCESS    1        5        1,26        5,59        6,85            5,58
1093    SUCCESS    2        9        18        6,67        6,85            6,66
3365    SUCCESS    2        14        18        6,67        6,85            6,66
4480    SUCCESS    6        45        1,62        5,23        6,85            5,22
1310    SUCCESS    2        15        1,17        5,95        7,12            5,94
5636    SUCCESS    3        20        99        6,13        7,12            6,12
940    SUCCESS    3        23        45        6,67        7,12            6,66
6782    SUCCESS    4        35        1,44        5,68        7,12            5,67
1044    SUCCESS    3        18        45        6,76        7,21            6,75
3643    SUCCESS    3        26        1,26        5,95        7,21            5,94
1466    SUCCESS    1        2        54        6,76        7,30            6,75
9068    SUCCESS    6        49        4,95        2,35        7,30            2,34
3019    SUCCESS    6        52        1,17        6,13        7,30            6,12
1670    SUCCESS    6        50        1,26        6,04        7,30            6,03
2330    SUCCESS    1        3        54        6,85        7,39            6,84
7688    SUCCESS    3        26        27        7,21        7,48            7,20
4089    SUCCESS    5        43        1,08        6,40        7,48            6,39
4596    SUCCESS    1        8        99        6,58        7,57            6,57
2873    SUCCESS    2        10        1,71        5,86        7,57            5,85
2456    SUCCESS    3        23        45        7,12        7,57            7,11
3872    SUCCESS    5        41        1,26        6,31        7,57            6,30
1078    SUCCESS    6        50        27        7,30        7,57            7,29
714    SUCCESS    2        14        81        6,85        7,66            6,84
9109    SUCCESS    5        38        4,86        2,80        7,66            2,79
6043    SUCCESS    6        48        1,71        5,95        7,66            5,94
7663    SUCCESS    6        46        99        6,67        7,66            6,66
9069    SUCCESS    6        53        3,06        4,60        7,66            4,59
4699    SUCCESS    1        6        1,44        6,31        7,75            6,30
324    SUCCESS    1        4        1,26        6,49        7,75            6,48
3058    SUCCESS    4        34        1,26        6,49        7,75            6,48
1513    SUCCESS    1        2        54        7,30        7,84            7,29
8515    SUCCESS    5        38        18        7,66        7,84            7,65
1557    SUCCESS    6        50        27        7,57        7,84            7,56
1575    SUCCESS    2        14        27        7,66        7,93            7,65
5767    SUCCESS    5        41        36        7,57        7,93            7,56
2818    SUCCESS    2        15        90        7,12        8,02            7,11
7371    SUCCESS    4        30        1,98        6,04        8,02            6,03
4676    SUCCESS    4        35        90        7,12        8,02            7,11
1233    SUCCESS    6        49        72        7,30        8,02            7,29
4072    SUCCESS    3        24        1,71        6,40        8,11            6,39
4555    SUCCESS    3        20        99        7,12        8,11            7,11
1695    SUCCESS    3        18        99        7,21        8,20            7,20
848    SUCCESS    5        41        36        7,93        8,29            7,92
7557    SUCCESS    6        53        63        7,66        8,29            7,65
6267    SUCCESS    1        4        63        7,75        8,38            7,74
6593    SUCCESS    1        2        54        7,84        8,38            7,83
866    SUCCESS    1        8        81        7,57        8,38            7,56
986    SUCCESS    2        10        81        7,57        8,38            7,56
3925    SUCCESS    5        36        1,62        6,76        8,38            6,75
480    SUCCESS    6        50        54        7,84        8,38            7,83
5670    SUCCESS    1        3        1,08        7,39        8,47            7,38
449    SUCCESS    2        13        1,71        6,76        8,47            6,75
121    SUCCESS    2        10        27        8,38        8,65            8,37
8780    SUCCESS    4        33        2,25        6,40        8,65            6,39
6031    SUCCESS    5        38        81        7,84        8,65            7,83
7231    SUCCESS    6        46        99        7,66        8,65            7,65
1042    SUCCESS    2        14        81        7,93        8,74            7,92
451    SUCCESS    3        26        1,26        7,48        8,74            7,47
8508    SUCCESS    4        27        1,98        6,76        8,74            6,75
7868    SUCCESS    5        43        1,26        7,48        8,74            7,47
3203    SUCCESS    2        14        9        8,74        8,83            8,73
1542    SUCCESS    4        35        81        8,02        8,83            8,01
1322    SUCCESS    3        23        1,35        7,57        8,92            7,56
1146    SUCCESS    2        9        2,16        6,85        9,01            6,84
6080    SUCCESS    4        35        18        8,83        9,01            8,82
5709    SUCCESS    5        41        72        8,29        9,01            8,28
3774    SUCCESS    6        52        1,71        7,30        9,01            7,29
501    SUCCESS    2        10        45        8,65        9,10            8,64
5859    SUCCESS    4        30        1,08        8,02        9,10            8,01
8783    SUCCESS    4        32        2,88        6,22        9,10            6,21
3134    SUCCESS    1        6        1,44        7,75        9,19            7,74
7069    SUCCESS    6        46        54        8,65        9,19            8,64
7071    SUCCESS    6        53        90        8,29        9,19            8,28
4788    SUCCESS    5        41        27        9,01        9,28            9,00
5716    SUCCESS    6        48        1,62        7,66        9,28            7,65
1039    SUCCESS    2        9        45        9,01        9,46            9,00
4073    SUCCESS    3        24        1,35        8,11        9,46            8,10
1328    SUCCESS    4        32        36        9,10        9,46            9,09
1887    SUCCESS    6        50        1,08        8,38        9,46            8,37
1912    SUCCESS    3        26        81        8,74        9,55            8,73
5808    SUCCESS    4        35        54        9,01        9,55            9,00
6394    SUCCESS    3        18        1,44        8,20        9,64            8,19
4308    SUCCESS    5        36        1,26        8,38        9,64            8,37
6971    SUCCESS    1        2        1,35        8,38        9,73            8,37
4218    SUCCESS    1        8        1,35        8,38        9,73            8,37
1199    SUCCESS    2        15        1,71        8,02        9,73            8,01
773    SUCCESS    2        13        1,26        8,47        9,73            8,46
8671    SUCCESS    4        34        1,98        7,75        9,73            7,74
7298    SUCCESS    1        3        1,35        8,47        9,82            8,46
5133    SUCCESS    1        4        1,44        8,38        9,82            8,37
959    SUCCESS    5        38        1,17        8,65        9,82            8,64
3818    SUCCESS    5        41        54        9,28        9,82            9,27
4936    SUCCESS    3        24        45        9,46        9,91            9,45
5300    SUCCESS    1        3        18        9,82        10,00            9,81
2488    SUCCESS    1        8        27        9,73        10,00            9,72
1313    SUCCESS    2        14        1,17        8,83        10,00            8,82
3337    SUCCESS    5        43        1,26        8,74        10,00            8,73
3950    SUCCESS    1        8        9        10,00        10,09            9,99
233    SUCCESS    2        14        9        10,00        10,09            9,99
1941    SUCCESS    6        52        1,17        9,01        10,18            9,00
1831    SUCCESS    6        50        72        9,46        10,18            9,45
5297    SUCCESS    1        2        54        9,73        10,27            9,72
2027    SUCCESS    4        35        72        9,55        10,27            9,54
8904    SUCCESS    6        49        2,25        8,02        10,27            8,01
4128    SUCCESS    3        23        1,44        8,92        10,36            8,91
6915    SUCCESS    1        4        63        9,82        10,45            9,81
4170    SUCCESS    2        15        81        9,73        10,54            9,72
5368    SUCCESS    3        24        63        9,91        10,54            9,90
774    SUCCESS    3        18        99        9,64        10,63            9,63
7535    SUCCESS    4        33        1,98        8,65        10,63            8,64
2262    SUCCESS    6        48        1,35        9,28        10,63            9,27
5129    SUCCESS    6        53        1,44        9,19        10,63            9,18
1358    SUCCESS    1        2        45        10,27        10,72            10,26
4056    SUCCESS    1        8        63        10,09        10,72            10,08
4103    SUCCESS    6        53        9        10,63        10,72            10,62
3676    SUCCESS    1        8        9        10,72        10,81            10,71
334    SUCCESS    2        9        1,35        9,46        10,81            9,45
6020    SUCCESS    3        26        1,26        9,55        10,81            9,54
891    SUCCESS    4        27        2,07        8,74        10,81            8,73
3434    SUCCESS    4        30        1,71        9,10        10,81            9,09
2641    SUCCESS    6        48        18        10,63        10,81            10,62
6319    SUCCESS    1        6        1,71        9,19        10,90            9,18
1043    SUCCESS    2        10        1,80        9,10        10,90            9,09
2402    SUCCESS    3        23        54        10,36        10,90            10,35
3611    SUCCESS    6        49        63        10,27        10,90            10,26
4760    SUCCESS    1        3        99        10,00        10,99            9,99
339    SUCCESS    2        10        9        10,90        10,99            10,89
6194    SUCCESS    5        43        99        10,00        10,99            9,99
6042    SUCCESS    6        52        81        10,18        10,99            10,17
6664    SUCCESS    3        26        27        10,81        11,08            10,80
3006    SUCCESS    5        36        1,44        9,64        11,08            9,63
861    SUCCESS    6        50        90        10,18        11,08            10,17
2822    SUCCESS    2        14        1,08        10,09        11,17            10,08
6674    SUCCESS    4        35        90        10,27        11,17            10,26
5223    SUCCESS    5        41        1,35        9,82        11,17            9,81
281    SUCCESS    2        13        1,53        9,73        11,26            9,72
787    SUCCESS    4        34        1,62        9,73        11,35            9,72
6502    SUCCESS    3        18        90        10,63        11,53            10,62
5378    SUCCESS    4        30        72        10,81        11,53            10,80
5831    SUCCESS    6        53        81        10,72        11,53            10,71
1571    SUCCESS    1        8        81        10,81        11,62            10,80
7556    SUCCESS    6        49        72        10,90        11,62            10,89
8175    SUCCESS    3        26        63        11,08        11,71            11,07
1165    SUCCESS    4        30        18        11,53        11,71            11,52
7125    SUCCESS    6        53        18        11,53        11,71            11,52
2215    SUCCESS    1        4        1,35        10,45        11,80            10,44
4379    SUCCESS    1        6        99        10,90        11,89            10,89
7349    SUCCESS    1        2        1,17        10,72        11,89            10,71
3157    SUCCESS    3        26        18        11,71        11,89            11,70
4563    SUCCESS    4        33        1,35        10,63        11,98            10,62
5665    SUCCESS    6        48        1,17        10,81        11,98            10,80
3071    SUCCESS    6        49        36        11,62        11,98            11,61
1092    SUCCESS    2        9        1,26        10,81        12,07            10,80
2717    SUCCESS    2        15        1,53        10,54        12,07            10,53
7586    SUCCESS    3        23        1,26        10,90        12,16            10,89
6272    SUCCESS    1        3        1,26        10,99        12,25            10,98
6263    SUCCESS    6        53        63        11,71        12,34            11,70
3514    SUCCESS    1        8        81        11,62        12,43            11,61
447    SUCCESS    2        10        1,44        10,99        12,43            10,98
12    SUCCESS    2        14        1,26        11,17        12,43            11,16
2399    SUCCESS    3        24        1,89        10,54        12,43            10,53
1010    SUCCESS    5        41        1,26        11,17        12,43            11,16
426    SUCCESS    6        50        1,35        11,08        12,43            11,07
1839    SUCCESS    1        6        63        11,89        12,52            11,88
520    SUCCESS    4        27        1,71        10,81        12,52            10,80
8202    SUCCESS    6        49        54        11,98        12,52            11,97
881    SUCCESS    2        13        1,35        11,26        12,61            11,25
3531    SUCCESS    3        24        18        12,43        12,61            12,42
7857    SUCCESS    4        27        9        12,52        12,61            12,51
7436    SUCCESS    5        43        1,62        10,99        12,61            10,98
3451    SUCCESS    6        52        1,62        10,99        12,61            10,98
4420    SUCCESS    6        48        72        11,98        12,70            11,97
4507    SUCCESS    3        26        90        11,89        12,79            11,88
500    SUCCESS    2        10        45        12,43        12,88            12,42
7074    SUCCESS    1        3        72        12,25        12,97            12,24
4229    SUCCESS    2        9        90        12,07        12,97            12,06
983    SUCCESS    2        15        90        12,07        12,97            12,06
5797    SUCCESS    3        18        1,44        11,53        12,97            11,52
5532    SUCCESS    3        23        90        12,16        13,06            12,15
9156    SUCCESS    4        31        7,20        5,86        13,06            5,85
4300    SUCCESS    4        34        1,71        11,35        13,06            11,34
2265    SUCCESS    6        50        63        12,43        13,06            12,42
9259    SUCCESS    3        21        12,78        37        13,15            36
6346    SUCCESS    4        33        1,17        11,98        13,15            11,97
1009    SUCCESS    5        36        2,07        11,08        13,15            11,07
3447    SUCCESS    6        48        45        12,70        13,15            12,69
2054    SUCCESS    1        8        81        12,43        13,24            12,42
878    SUCCESS    2        10        36        12,88        13,24            12,87
385    SUCCESS    1        2        1,44        11,89        13,33            11,88
2829    SUCCESS    3        24        72        12,61        13,33            12,60
6086    SUCCESS    5        43        72        12,61        13,33            12,60
7562    SUCCESS    1        4        1,62        11,80        13,42            11,79
3356    SUCCESS    1        8        18        13,24        13,42            13,23
935    SUCCESS    2        13        81        12,61        13,42            12,60
5718    SUCCESS    6        52        81        12,61        13,42            12,60
