========== OUTPUT ==========
Cloudlet ID    STATUS    Data center ID    VM ID    Time    Start Time    Finish Time    Waiting Time
4802    SUCCESS    6        45        81        1,36        2,17            1,35
2371    SUCCESS    6        48        1,17        1,00        2,17            99
4639    SUCCESS    6        49        72        1,54        2,26            1,53
1024    SUCCESS    6        53        1,17        1,09        2,26            1,08
5903    SUCCESS    2        17        72        1,63        2,35            1,62
2690    SUCCESS    5        39        2,25        10        2,35            9
1818    SUCCESS    5        38        81        1,54        2,35            1,53
2201    SUCCESS    5        44        1,35        1,00        2,35            99
4124    SUCCESS    3        24        1,35        1,09        2,44            1,08
8578    SUCCESS    6        46        72        1,72        2,44            1,71
1195    SUCCESS    1        0        1,35        1,18        2,53            1,17
7943    SUCCESS    1        1        1,62        91        2,53            90
4337    SUCCESS    2        11        99        1,54        2,53            1,53
6074    SUCCESS    3        18        45        2,08        2,53            2,07
8009    SUCCESS    2        17        27        2,35        2,62            2,34
131    SUCCESS    3        25        1,44        1,18        2,62            1,17
49    SUCCESS    6        53        36        2,26        2,62            2,25
8872    SUCCESS    2        9        2,70        1        2,71            0
3520    SUCCESS    2        16        1,35        1,36        2,71            1,35
3587    SUCCESS    3        18        18        2,53        2,71            2,52
8112    SUCCESS    2        15        1,98        82        2,80            81
943    SUCCESS    3        26        1,17        1,63        2,80            1,62
7213    SUCCESS    4        27        72        2,08        2,80            2,07
1266    SUCCESS    3        25        27        2,62        2,89            2,61
1758    SUCCESS    4        27        9        2,80        2,89            2,79
4023    SUCCESS    4        35        1,53        1,36        2,89            1,35
5556    SUCCESS    6        49        63        2,26        2,89            2,25
7940    SUCCESS    1        0        45        2,53        2,98            2,52
3624    SUCCESS    1        5        81        2,17        2,98            2,16
7638    SUCCESS    3        21        1,17        1,81        2,98            1,80
1392    SUCCESS    5        40        1,53        1,45        2,98            1,44
8899    SUCCESS    5        43        2,97        1        2,98            0
8757    SUCCESS    2        13        3,06        1        3,07            0
4413    SUCCESS    5        38        72        2,35        3,07            2,34
6243    SUCCESS    4        32        1,35        1,81        3,16            1,80
1236    SUCCESS    6        53        54        2,62        3,16            2,61
8648    SUCCESS    1        8        2,79        46        3,25            45
2825    SUCCESS    2        11        72        2,53        3,25            2,52
1115    SUCCESS    4        34        1,62        1,63        3,25            1,62
536    SUCCESS    6        46        81        2,44        3,25            2,43
8643    SUCCESS    1        3        3,33        1        3,34            0
8268    SUCCESS    1        5        36        2,98        3,34            2,97
6926    SUCCESS    2        10        1,17        2,17        3,34            2,16
281    SUCCESS    2        14        1,26        2,08        3,34            2,07
3530    SUCCESS    3        24        90        2,44        3,34            2,43
652    SUCCESS    1        6        1,89        1,54        3,43            1,53
8834    SUCCESS    4        30        3,24        19        3,43            18
581    SUCCESS    5        44        1,08        2,35        3,43            2,34
7835    SUCCESS    1        1        99        2,53        3,52            2,52
3261    SUCCESS    3        21        54        2,98        3,52            2,97
4393    SUCCESS    3        25        63        2,89        3,52            2,88
8351    SUCCESS    4        34        27        3,25        3,52            3,24
5382    SUCCESS    5        38        45        3,07        3,52            3,06
8693    SUCCESS    6        51        2,97        55        3,52            54
3395    SUCCESS    6        46        27        3,25        3,52            3,24
5555    SUCCESS    6        52        1,62        1,90        3,52            1,89
7520    SUCCESS    2        10        27        3,34        3,61            3,33
6934    SUCCESS    3        26        81        2,80        3,61            2,79
4196    SUCCESS    5        39        1,26        2,35        3,61            2,34
2573    SUCCESS    4        31        1,71        1,99        3,70            1,98
7163    SUCCESS    4        34        18        3,52        3,70            3,51
7592    SUCCESS    4        35        81        2,89        3,70            2,88
2339    SUCCESS    2        11        54        3,25        3,79            3,24
2728    SUCCESS    4        34        9        3,70        3,79            3,69
2741    SUCCESS    5        44        36        3,43        3,79            3,42
531    SUCCESS    6        52        27        3,52        3,79            3,51
8691    SUCCESS    6        47        1,80        1,99        3,79            1,98
5886    SUCCESS    1        6        45        3,43        3,88            3,42
2941    SUCCESS    3        26        27        3,61        3,88            3,60
2574    SUCCESS    5        39        27        3,61        3,88            3,60
3472    SUCCESS    2        13        90        3,07        3,97            3,06
8940    SUCCESS    4        29        3,15        82        3,97            81
377    SUCCESS    6        53        81        3,16        3,97            3,15
1420    SUCCESS    2        17        1,44        2,62        4,06            2,61
2826    SUCCESS    3        18        1,35        2,71        4,06            2,70
8660    SUCCESS    3        19        2,61        1,45        4,06            1,44
6826    SUCCESS    3        26        18        3,88        4,06            3,87
3707    SUCCESS    4        31        36        3,70        4,06            3,69
812    SUCCESS    1        1        63        3,52        4,15            3,51
8402    SUCCESS    4        27        1,26        2,89        4,15            2,88
6529    SUCCESS    6        48        1,98        2,17        4,15            2,16
6713    SUCCESS    2        17        18        4,06        4,24            4,05
5018    SUCCESS    6        45        2,07        2,17        4,24            2,16
66    SUCCESS    2        9        1,62        2,71        4,33            2,70
6998    SUCCESS    4        35        63        3,70        4,33            3,69
5503    SUCCESS    6        49        1,44        2,89        4,33            2,88
3195    SUCCESS    2        16        1,71        2,71        4,42            2,70
4812    SUCCESS    1        5        1,26        3,34        4,60            3,33
4677    SUCCESS    4        32        1,44        3,16        4,60            3,15
334    SUCCESS    2        10        1,08        3,61        4,69            3,60
7683    SUCCESS    2        14        1,35        3,34        4,69            3,33
6158    SUCCESS    1        0        1,80        2,98        4,78            2,97
6018    SUCCESS    3        24        1,44        3,34        4,78            3,33
5490    SUCCESS    5        38        1,26        3,52        4,78            3,51
2855    SUCCESS    6        47        99        3,79        4,78            3,78
3143    SUCCESS    2        15        2,07        2,80        4,87            2,79
1277    SUCCESS    4        34        1,08        3,79        4,87            3,78
2105    SUCCESS    6        53        99        3,97        4,96            3,96
7321    SUCCESS    4        27        90        4,15        5,05            4,14
4889    SUCCESS    4        31        99        4,06        5,05            4,05
8952    SUCCESS    5        41        3,33        1,72        5,05            1,71
2202    SUCCESS    5        44        1,26        3,79        5,05            3,78
4475    SUCCESS    6        52        1,26        3,79        5,05            3,78
1645    SUCCESS    3        26        1,08        4,06        5,14            4,05
3706    SUCCESS    4        34        27        4,87        5,14            4,86
4296    SUCCESS    4        29        1,17        3,97        5,14            3,96
2310    SUCCESS    5        44        9        5,05        5,14            5,04
7907    SUCCESS    3        21        1,71        3,52        5,23            3,51
8629    SUCCESS    5        43        2,34        2,98        5,32            2,97
3513    SUCCESS    1        3        2,07        3,34        5,41            3,33
4930    SUCCESS    2        13        1,44        3,97        5,41            3,96
2436    SUCCESS    1        6        1,62        3,88        5,50            3,87
7241    SUCCESS    1        1        1,35        4,15        5,50            4,14
4870    SUCCESS    2        16        1,08        4,42        5,50            4,41
8206    SUCCESS    6        45        1,26        4,24        5,50            4,23
7948    SUCCESS    2        15        72        4,87        5,59            4,86
6928    SUCCESS    2        14        90        4,69        5,59            4,68
725    SUCCESS    3        24        81        4,78        5,59            4,77
304    SUCCESS    4        30        2,16        3,43        5,59            3,42
4150    SUCCESS    6        51        2,07        3,52        5,59            3,51
1847    SUCCESS    2        9        1,35        4,33        5,68            4,32
727    SUCCESS    3        19        1,62        4,06        5,68            4,05
4348    SUCCESS    4        35        1,35        4,33        5,68            4,32
6684    SUCCESS    5        41        63        5,05        5,68            5,04
639    SUCCESS    6        52        72        5,05        5,77            5,04
6756    SUCCESS    1        5        1,26        4,60        5,86            4,59
836    SUCCESS    3        21        63        5,23        5,86            5,22
1064    SUCCESS    5        39        1,98        3,88        5,86            3,87
2049    SUCCESS    6        53        90        4,96        5,86            4,95
4622    SUCCESS    4        34        81        5,14        5,95            5,13
5612    SUCCESS    6        45        45        5,50        5,95            5,49
3728    SUCCESS    1        0        1,26        4,78        6,04            4,77
388    SUCCESS    2        10        1,35        4,69        6,04            4,68
3479    SUCCESS    3        18        1,98        4,06        6,04            4,05
6889    SUCCESS    4        27        99        5,05        6,04            5,04
6567    SUCCESS    4        32        1,44        4,60        6,04            4,59
798    SUCCESS    5        38        1,26        4,78        6,04            4,77
5719    SUCCESS    6        49        1,71        4,33        6,04            4,32
8487    SUCCESS    2        16        63        5,50        6,13            5,49
6176    SUCCESS    3        19        45        5,68        6,13            5,67
6397    SUCCESS    3        26        99        5,14        6,13            5,13
5769    SUCCESS    6        48        1,98        4,15        6,13            4,14
654    SUCCESS    1        1        72        5,50        6,22            5,49
4929    SUCCESS    2        10        18        6,04        6,22            6,03
7798    SUCCESS    3        26        9        6,13        6,22            6,12
5286    SUCCESS    6        49        27        6,04        6,31            6,03
4372    SUCCESS    6        52        54        5,77        6,31            5,76
4687    SUCCESS    5        43        1,08        5,32        6,40            5,31
9132    SUCCESS    1        2        6,12        37        6,49            36
766    SUCCESS    2        10        36        6,22        6,58            6,21
7313    SUCCESS    3        21        72        5,86        6,58            5,85
4190    SUCCESS    4        29        1,44        5,14        6,58            5,13
522    SUCCESS    5        44        1,44        5,14        6,58            5,13
1991    SUCCESS    6        52        27        6,31        6,58            6,30
2176    SUCCESS    2        13        1,26        5,41        6,67            5,40
6117    SUCCESS    2        14        1,08        5,59        6,67            5,58
5878    SUCCESS    6        51        1,08        5,59        6,67            5,58
5501    SUCCESS    6        52        9        6,58        6,67            6,57
7353    SUCCESS    2        10        18        6,58        6,76            6,57
4667    SUCCESS    3        18        72        6,04        6,76            6,03
2507    SUCCESS    3        26        54        6,22        6,76            6,21
3185    SUCCESS    6        53        90        5,86        6,76            5,85
4861    SUCCESS    1        0        81        6,04        6,85            6,03
8590    SUCCESS    1        6        1,35        5,50        6,85            5,49
5568    SUCCESS    1        5        99        5,86        6,85            5,85
2171    SUCCESS    2        15        1,26        5,59        6,85            5,58
1899    SUCCESS    2        16        72        6,13        6,85            6,12
4724    SUCCESS    3        26        9        6,76        6,85            6,75
5103    SUCCESS    4        31        1,80        5,05        6,85            5,04
8618    SUCCESS    4        27        90        6,04        6,94            6,03
8490    SUCCESS    2        10        27        6,76        7,03            6,75
5002    SUCCESS    4        27        9        6,94        7,03            6,93
2628    SUCCESS    5        39        1,17        5,86        7,03            5,85
6468    SUCCESS    5        41        1,35        5,68        7,03            5,67
4786    SUCCESS    4        27        9        7,03        7,12            7,02
3537    SUCCESS    4        35        1,44        5,68        7,12            5,67
2944    SUCCESS    4        34        1,35        5,95        7,30            5,94
259    SUCCESS    5        38        1,26        6,04        7,30            6,03
5504    SUCCESS    6        45        1,35        5,95        7,30            5,94
7969    SUCCESS    4        34        9        7,30        7,39            7,29
849    SUCCESS    5        43        99        6,40        7,39            6,39
2635    SUCCESS    5        44        81        6,58        7,39            6,57
759    SUCCESS    1        5        63        6,85        7,48            6,84
3816    SUCCESS    5        39        63        7,03        7,66            7,02
6155    SUCCESS    6        51        99        6,67        7,66            6,66
2858    SUCCESS    6        49        1,35        6,31        7,66            6,30
7831    SUCCESS    1        0        90        6,85        7,75            6,84
5849    SUCCESS    2        9        2,07        5,68        7,75            5,67
6390    SUCCESS    3        26        90        6,85        7,75            6,84
155    SUCCESS    6        53        99        6,76        7,75            6,75
1028    SUCCESS    1        1        1,62        6,22        7,84            6,21
387    SUCCESS    2        16        99        6,85        7,84            6,84
5219    SUCCESS    4        34        45        7,39        7,84            7,38
1659    SUCCESS    5        41        81        7,03        7,84            7,02
4389    SUCCESS    2        10        90        7,03        7,93            7,02
1147    SUCCESS    2        14        1,26        6,67        7,93            6,66
517    SUCCESS    4        29        1,35        6,58        7,93            6,57
1442    SUCCESS    5        44        54        7,39        7,93            7,38
9183    SUCCESS    1        4        8,01        1        8,02            0
5352    SUCCESS    1        5        54        7,48        8,02            7,47
2386    SUCCESS    2        16        18        7,84        8,02            7,83
6996    SUCCESS    4        31        1,17        6,85        8,02            6,84
7595    SUCCESS    4        34        18        7,84        8,02            7,83
5901    SUCCESS    2        14        27        7,93        8,20            7,92
1505    SUCCESS    6        53        45        7,75        8,20            7,74
1739    SUCCESS    2        9        54        7,75        8,29            7,74
2303    SUCCESS    4        34        27        8,02        8,29            8,01
2149    SUCCESS    5        44        36        7,93        8,29            7,92
6264    SUCCESS    1        6        1,53        6,85        8,38            6,84
214    SUCCESS    6        49        72        7,66        8,38            7,65
4346    SUCCESS    3        26        72        7,75        8,47            7,74
5513    SUCCESS    1        1        72        7,84        8,56            7,83
2294    SUCCESS    3        21        1,98        6,58        8,56            6,57
4659    SUCCESS    2        10        72        7,93        8,65            7,92
3943    SUCCESS    1        0        99        7,75        8,74            7,74
792    SUCCESS    5        43        1,35        7,39        8,74            7,38
1224    SUCCESS    5        38        1,44        7,30        8,74            7,29
7128    SUCCESS    1        6        45        8,38        8,83            8,37
6764    SUCCESS    2        10        18        8,65        8,83            8,64
6025    SUCCESS    4        27        1,71        7,12        8,83            7,11
3497    SUCCESS    5        44        54        8,29        8,83            8,28
4550    SUCCESS    2        15        2,16        6,85        9,01            6,84
2207    SUCCESS    6        45        1,71        7,30        9,01            7,29
5016    SUCCESS    6        49        63        8,38        9,01            8,37
4496    SUCCESS    2        15        9        9,01        9,10            9,00
8649    SUCCESS    2        13        2,43        6,67        9,10            6,66
6441    SUCCESS    2        14        90        8,20        9,10            8,19
4416    SUCCESS    5        39        1,44        7,66        9,10            7,65
9164    SUCCESS    5        37        8,19        91        9,10            90
3612    SUCCESS    6        49        9        9,01        9,10            9,00
1468    SUCCESS    2        13        9        9,10        9,19            9,09
2404    SUCCESS    4        34        90        8,29        9,19            8,28
5458    SUCCESS    1        6        54        8,83        9,37            8,82
5945    SUCCESS    1        1        81        8,56        9,37            8,55
7350    SUCCESS    1        5        1,35        8,02        9,37            8,01
4144    SUCCESS    5        43        63        8,74        9,37            8,73
5617    SUCCESS    1        0        81        8,74        9,55            8,73
2591    SUCCESS    6        53        1,35        8,20        9,55            8,19
4060    SUCCESS    2        16        1,62        8,02        9,64            8,01
3228    SUCCESS    5        44        81        8,83        9,64            8,82
5395    SUCCESS    6        49        54        9,10        9,64            9,09
8903    SUCCESS    6        52        2,97        6,67        9,64            6,66
4626    SUCCESS    5        38        99        8,74        9,73            8,73
2021    SUCCESS    3        21        1,26        8,56        9,82            8,55
2788    SUCCESS    4        34        63        9,19        9,82            9,18
648    SUCCESS    1        0        36        9,55        9,91            9,54
3932    SUCCESS    5        39        90        9,10        10,00            9,09
8272    SUCCESS    2        15        99        9,10        10,09            9,09
3398    SUCCESS    6        45        1,08        9,01        10,09            9,00
3471    SUCCESS    2        10        1,35        8,83        10,18            8,82
5923    SUCCESS    5        37        1,26        9,10        10,36            9,09
4266    SUCCESS    1        6        1,08        9,37        10,45            9,36
4440    SUCCESS    2        16        90        9,64        10,54            9,63
7792    SUCCESS    2        14        1,44        9,10        10,54            9,09
939    SUCCESS    3        21        81        9,82        10,63            9,81
2795    SUCCESS    5        44        99        9,64        10,63            9,63
4218    SUCCESS    1        5        1,35        9,37        10,72            9,36
4125    SUCCESS    3        21        9        10,63        10,72            10,62
2034    SUCCESS    5        38        99        9,73        10,72            9,72
4152    SUCCESS    6        49        1,08        9,64        10,72            9,63
597    SUCCESS    1        5        9        10,72        10,81            10,71
8639    SUCCESS    6        51        3,15        7,66        10,81            7,65
4531    SUCCESS    6        49        9        10,72        10,81            10,71
2861    SUCCESS    6        53        1,26        9,55        10,81            9,54
2655    SUCCESS    2        16        36        10,54        10,90            10,53
2464    SUCCESS    4        34        1,08        9,82        10,90            9,81
2480    SUCCESS    6        49        9        10,81        10,90            10,80
8859    SUCCESS    1        4        2,97        8,02        10,99            8,01
7657    SUCCESS    5        43        1,62        9,37        10,99            9,36
1302    SUCCESS    1        1        1,71        9,37        11,08            9,36
1080    SUCCESS    1        0        1,26        9,91        11,17            9,90
7245    SUCCESS    2        10        99        10,18        11,17            10,17
3776    SUCCESS    6        45        1,08        10,09        11,17            10,08
7404    SUCCESS    1        5        45        10,81        11,26            10,80
8884    SUCCESS    4        27        2,43        8,83        11,26            8,82
8775    SUCCESS    4        31        3,24        8,02        11,26            8,01
4406    SUCCESS    4        34        36        10,90        11,26            10,89
4308    SUCCESS    5        39        1,26        10,00        11,26            9,99
5771    SUCCESS    6        52        1,71        9,64        11,35            9,63
3083    SUCCESS    1        4        54        10,99        11,53            10,98
7030    SUCCESS    2        15        1,53        10,09        11,62            10,08
2699    SUCCESS    6        53        81        10,81        11,62            10,80
8239    SUCCESS    4        27        45        11,26        11,71            11,25
7445    SUCCESS    6        52        36        11,35        11,71            11,34
5057    SUCCESS    4        34        54        11,26        11,80            11,25
2952    SUCCESS    5        39        63        11,26        11,89            11,25
8083    SUCCESS    5        37        1,53        10,36        11,89            10,35
5730    SUCCESS    1        5        81        11,26        12,07            11,25
4521    SUCCESS    5        38        1,35        10,72        12,07            10,71
3119    SUCCESS    5        44        1,44        10,63        12,07            10,62
9172    SUCCESS    6        46        8,55        3,52        12,07            3,51
4468    SUCCESS    5        43        1,17        10,99        12,16            10,98
168    SUCCESS    1        0        1,08        11,17        12,25            11,16
8003    SUCCESS    2        16        1,53        10,90        12,43            10,89
3074    SUCCESS    6        49        1,53        10,90        12,43            10,89
2495    SUCCESS    2        15        90        11,62        12,52            11,61
6435    SUCCESS    2        10        1,35        11,17        12,52            11,16
2321    SUCCESS    6        53        90        11,62        12,52            11,61
5404    SUCCESS    1        6        2,16        10,45        12,61            10,44
7714    SUCCESS    6        46        54        12,07        12,61            12,06
4895    SUCCESS    4        34        90        11,80        12,70            11,79
5879    SUCCESS    6        52        99        11,71        12,70            11,70
3569    SUCCESS    1        1        1,71        11,08        12,79            11,07
6888    SUCCESS    4        31        1,53        11,26        12,79            11,25
3175    SUCCESS    5        44        72        12,07        12,79            12,06
9300    SUCCESS    2        17        8,64        4,24        12,88            4,23
6972    SUCCESS    1        5        90        12,07        12,97            12,06
966    SUCCESS    6        51        2,16        10,81        12,97            10,80
8131    SUCCESS    4        27        1,35        11,71        13,06            11,70
330    SUCCESS    1        0        90        12,25        13,15            12,24
3683    SUCCESS    2        15        63        12,52        13,15            12,51
7868    SUCCESS    5        37        1,26        11,89        13,15            11,88
3176    SUCCESS    5        39        1,35        11,89        13,24            11,88
2118    SUCCESS    2        10        90        12,52        13,42            12,51
5957    SUCCESS    2        17        54        12,88        13,42            12,87
6685    SUCCESS    5        43        1,26        12,16        13,42            12,15
1995    SUCCESS    6        53        99        12,52        13,51            12,51
5610    SUCCESS    6        49        1,17        12,43        13,60            12,42
4332    SUCCESS    2        16        1,26        12,43        13,69            12,42
8333    SUCCESS    2        17        54        13,42        13,96            13,41
9339    SUCCESS    6        47        9,18        4,78        13,96            4,77
8439    SUCCESS    2        16        45        13,69        14,14            13,68
6847    SUCCESS    5        43        72        13,42        14,14            13,41
2849    SUCCESS    5        44        1,35        12,79        14,14            12,78
1879    SUCCESS    5        43        9        14,14        14,23            14,13
8201    SUCCESS    6        52        1,53        12,70        14,23            12,69
7810    SUCCESS    4        34        1,62        12,70        14,32            12,69
4088    SUCCESS    5        39        1,08        13,24        14,32            13,23
488    SUCCESS    1        1        1,62        12,79        14,41            12,78
651    SUCCESS    1        5        1,44        12,97        14,41            12,96
600    SUCCESS    1        1        9        14,41        14,50            14,40
5751    SUCCESS    4        31        1,71        12,79        14,50            12,78
9168    SUCCESS    5        41        6,66        7,84        14,50            7,83
8823    SUCCESS    3        21        3,87        10,72        14,59            10,71
1721    SUCCESS    6        53        1,08        13,51        14,59            13,50
7024    SUCCESS    1        6        2,07        12,61        14,68            12,60
6558    SUCCESS    3        21        9        14,59        14,68            14,58
8154    SUCCESS    1        6        9        14,68        14,77            14,67
867    SUCCESS    1        5        36        14,41        14,77            14,40
2251    SUCCESS    5        37        1,62        13,15        14,77            13,14
8250    SUCCESS    5        41        27        14,50        14,77            14,49
61    SUCCESS    1        5        9        14,77        14,86            14,76
6436    SUCCESS    2        15        1,71        13,15        14,86            13,14
1957    SUCCESS    2        17        90        13,96        14,86            13,95
5333    SUCCESS    5        43        63        14,23        14,86            14,22
1875    SUCCESS    5        41        9        14,77        14,86            14,76
7026    SUCCESS    1        5        9        14,86        14,95            14,85
5726    SUCCESS    1        0        1,89        13,15        15,04            13,14
6223    SUCCESS    2        10        1,62        13,42        15,04            13,41
3438    SUCCESS    5        39        81        14,32        15,13            14,31
1398    SUCCESS    6        51        2,16        12,97        15,13            12,96
4055    SUCCESS    1        1        72        14,50        15,22            14,49
7736    SUCCESS    2        10        18        15,04        15,22            15,03
6612    SUCCESS    3        21        63        14,68        15,31            14,67
3774    SUCCESS    6        49        1,71        13,60        15,31            13,59
215    SUCCESS    6        52        1,08        14,23        15,31            14,22
6270    SUCCESS    1        5        45        14,95        15,40            14,94
5921    SUCCESS    4        34        1,08        14,32        15,40            14,31
2527    SUCCESS    5        44        1,26        14,14        15,40            14,13
6755    SUCCESS    1        1        27        15,22        15,49            15,21
4920    SUCCESS    1        5        9        15,40        15,49            15,39
1985    SUCCESS    5        43        63        14,86        15,49            14,85
2958    SUCCESS    5        44        9        15,40        15,49            15,39
7565    SUCCESS    1        1        9        15,49        15,58            15,48
8484    SUCCESS    1        5        9        15,49        15,58            15,48
876    SUCCESS    2        10        54        15,22        15,76            15,21
3249    SUCCESS    2        16        1,62        14,14        15,76            14,13
5993    SUCCESS    6        51        72        15,13        15,85            15,12
1993    SUCCESS    6        53        1,35        14,59        15,94            14,58
3633    SUCCESS    2        10        36        15,76        16,12            15,75
2979    SUCCESS    2        16        36        15,76        16,12            15,75
8615    SUCCESS    4        31        1,62        14,50        16,12            14,49
7975    SUCCESS    5        37        1,35        14,77        16,12            14,76
1931    SUCCESS    5        43        63        15,49        16,12            15,48
4866    SUCCESS    1        5        63        15,58        16,21            15,57
2530    SUCCESS    6        49        90        15,31        16,21            15,30
5609    SUCCESS    6        52        99        15,31        16,30            15,30
978    SUCCESS    1        1        90        15,58        16,48            15,57
6805    SUCCESS    1        0        1,53        15,04        16,57            15,03
8285    SUCCESS    3        21        1,26        15,31        16,57            15,30
3467    SUCCESS    2        15        1,80        14,86        16,66            14,85
6774    SUCCESS    3        21        9        16,57        16,66            16,56
3384    SUCCESS    5        39        1,53        15,13        16,66            15,12
3389    SUCCESS    5        44        1,17        15,49        16,66            15,48
8907    SUCCESS    6        47        2,70        13,96        16,66            13,95
5285    SUCCESS    6        52        45        16,30        16,75            16,29
3239    SUCCESS    6        53        81        15,94        16,75            15,93
4650    SUCCESS    1        5        63        16,21        16,84            16,20
3828    SUCCESS    6        49        63        16,21        16,84            16,20
544    SUCCESS    1        6        2,16        14,77        16,93            14,76
6053    SUCCESS    1        1        45        16,48        16,93            16,47
4551    SUCCESS    2        10        99        16,12        17,11            16,11
2007    SUCCESS    2        16        1,08        16,12        17,20            16,11
5327    SUCCESS    4        34        1,80        15,40        17,20            15,39
3552    SUCCESS    5        44        54        16,66        17,20            16,65
496    SUCCESS    2        10        18        17,11        17,29            17,10
4702    SUCCESS    1        6        54        16,93        17,47            16,92
4090    SUCCESS    5        43        1,44        16,12        17,56            16,11
5907    SUCCESS    3        21        99        16,66        17,65            16,65
1883    SUCCESS    6        52        90        16,75        17,65            16,74
5779    SUCCESS    1        0        1,17        16,57        17,74            16,56
3607    SUCCESS    5        44        54        17,20        17,74            17,19
5829    SUCCESS    6        47        1,08        16,66        17,74            16,65
5105    SUCCESS    4        31        1,71        16,12        17,83            16,11
152    SUCCESS    5        37        1,71        16,12        17,83            16,11
6701    SUCCESS    1        1        99        16,93        17,92            16,92
3439    SUCCESS    5        37        18        17,83        18,01            17,82
2101    SUCCESS    6        53        1,35        16,75        18,10            16,74
5232    SUCCESS    6        49        1,35        16,84        18,19            16,83
4914    SUCCESS    1        6        81        17,47        18,28            17,46
5838    SUCCESS    1        5        1,44        16,84        18,28            16,83
