========== OUTPUT ==========
Cloudlet ID    STATUS    Data center ID    VM ID    Time    Start Time    Finish Time    Waiting Time
2403    SUCCESS    4        34        18        37        55            36
7219    SUCCESS    5        41        9        46        55            45
2965    SUCCESS    6        45        9        46        55            45
3884    SUCCESS    6        47        9        46        55            45
3836    SUCCESS    1        3        9        55        64            54
869    SUCCESS    1        1        54        10        64            9
116    SUCCESS    1        4        9        55        64            54
3471    SUCCESS    2        16        9        55        64            54
7196    SUCCESS    2        14        9        55        64            54
6718    SUCCESS    3        19        9        55        64            54
6341    SUCCESS    3        23        9        55        64            54
343    SUCCESS    3        26        9        55        64            54
3916    SUCCESS    4        27        9        55        64            54
140    SUCCESS    4        28        9        55        64            54
1107    SUCCESS    4        34        9        55        64            54
5874    SUCCESS    5        41        9        55        64            54
5341    SUCCESS    6        45        9        55        64            54
1346    SUCCESS    6        47        9        55        64            54
4326    SUCCESS    1        3        9        64        73            63
3680    SUCCESS    1        1        9        64        73            63
386    SUCCESS    1        4        9        64        73            63
1688    SUCCESS    2        16        9        64        73            63
2129    SUCCESS    3        19        9        64        73            63
1098    SUCCESS    3        23        9        64        73            63
143    SUCCESS    4        34        9        64        73            63
5230    SUCCESS    6        49        27        46        73            45
3668    SUCCESS    6        47        9        64        73            63
980    SUCCESS    1        3        9        73        82            72
3787    SUCCESS    1        1        9        73        82            72
2327    SUCCESS    1        4        9        73        82            72
3627    SUCCESS    2        16        9        73        82            72
5477    SUCCESS    3        23        9        73        82            72
6848    SUCCESS    5        43        81        1        82            0
5014    SUCCESS    6        49        9        73        82            72
5612    SUCCESS    6        47        9        73        82            72
6158    SUCCESS    1        3        9        82        91            81
1140    SUCCESS    1        4        9        82        91            81
2498    SUCCESS    2        16        9        82        91            81
4828    SUCCESS    3        24        54        37        91            36
6070    SUCCESS    3        19        18        73        91            72
6017    SUCCESS    3        23        9        82        91            81
3098    SUCCESS    3        26        27        64        91            63
84    SUCCESS    4        34        18        73        91            72
6200    SUCCESS    5        43        9        82        91            81
5672    SUCCESS    1        3        9        91        1,00            90
1351    SUCCESS    1        4        9        91        1,00            90
1797    SUCCESS    2        16        9        91        1,00            90
2669    SUCCESS    3        19        9        91        1,00            90
5693    SUCCESS    3        23        9        91        1,00            90
2611    SUCCESS    3        26        9        91        1,00            90
6308    SUCCESS    5        43        9        91        1,00            90
1990    SUCCESS    6        49        18        82        1,00            81
2110    SUCCESS    1        3        9        1,00        1,09            99
224    SUCCESS    1        4        9        1,00        1,09            99
2445    SUCCESS    2        16        9        1,00        1,09            99
2942    SUCCESS    3        19        9        1,00        1,09            99
400    SUCCESS    3        26        9        1,00        1,09            99
4634    SUCCESS    5        43        9        1,00        1,09            99
1086    SUCCESS    1        4        9        1,09        1,18            1,08
2175    SUCCESS    2        16        9        1,09        1,18            1,08
1533    SUCCESS    3        19        9        1,09        1,18            1,08
6071    SUCCESS    3        23        18        1,00        1,18            99
2342    SUCCESS    3        26        9        1,09        1,18            1,08
206    SUCCESS    5        43        9        1,09        1,18            1,08
5716    SUCCESS    6        49        18        1,00        1,18            99
5504    SUCCESS    6        47        36        82        1,18            81
3194    SUCCESS    1        1        45        82        1,27            81
1949    SUCCESS    1        4        9        1,18        1,27            1,17
2444    SUCCESS    2        16        9        1,18        1,27            1,17
3425    SUCCESS    3        21        1,08        19        1,27            18
127    SUCCESS    3        23        9        1,18        1,27            1,17
2989    SUCCESS    3        26        9        1,18        1,27            1,17
4094    SUCCESS    5        43        9        1,18        1,27            1,17
4312    SUCCESS    6        49        9        1,18        1,27            1,17
5720    SUCCESS    6        47        9        1,18        1,27            1,17
218    SUCCESS    1        1        9        1,27        1,36            1,26
2489    SUCCESS    1        4        9        1,27        1,36            1,26
3147    SUCCESS    2        16        9        1,27        1,36            1,26
3853    SUCCESS    3        21        9        1,27        1,36            1,26
1856    SUCCESS    3        26        9        1,27        1,36            1,26
4194    SUCCESS    5        43        9        1,27        1,36            1,26
6580    SUCCESS    6        49        9        1,27        1,36            1,26
5828    SUCCESS    6        47        9        1,27        1,36            1,26
1895    SUCCESS    1        4        9        1,36        1,45            1,35
2715    SUCCESS    2        16        9        1,36        1,45            1,35
4933    SUCCESS    3        21        9        1,36        1,45            1,35
2288    SUCCESS    3        26        9        1,36        1,45            1,35
5004    SUCCESS    5        43        9        1,36        1,45            1,35
537    SUCCESS    6        49        9        1,36        1,45            1,35
5180    SUCCESS    6        47        9        1,36        1,45            1,35
2168    SUCCESS    1        6        1,53        1        1,54            0
3626    SUCCESS    1        1        18        1,36        1,54            1,35
2120    SUCCESS    2        16        9        1,45        1,54            1,44
73    SUCCESS    3        23        27        1,27        1,54            1,26
2233    SUCCESS    3        26        9        1,45        1,54            1,44
1882    SUCCESS    6        49        9        1,45        1,54            1,44
4262    SUCCESS    6        47        9        1,45        1,54            1,44
5238    SUCCESS    1        6        9        1,54        1,63            1,53
3949    SUCCESS    1        1        9        1,54        1,63            1,53
763    SUCCESS    1        4        18        1,45        1,63            1,44
6810    SUCCESS    1        2        1,26        37        1,63            36
5090    SUCCESS    2        14        99        64        1,63            63
71    SUCCESS    2        17        1,44        19        1,63            18
990    SUCCESS    3        23        9        1,54        1,63            1,53
458    SUCCESS    3        26        9        1,54        1,63            1,53
1126    SUCCESS    6        49        9        1,54        1,63            1,53
4058    SUCCESS    1        1        9        1,63        1,72            1,62
1729    SUCCESS    1        4        9        1,63        1,72            1,62
1626    SUCCESS    1        2        9        1,63        1,72            1,62
2385    SUCCESS    2        17        9        1,63        1,72            1,62
5369    SUCCESS    3        23        9        1,63        1,72            1,62
2018    SUCCESS    3        26        9        1,63        1,72            1,62
2638    SUCCESS    6        49        9        1,63        1,72            1,62
3349    SUCCESS    1        1        9        1,72        1,81            1,71
709    SUCCESS    1        4        9        1,72        1,81            1,71
6484    SUCCESS    1        2        9        1,72        1,81            1,71
5152    SUCCESS    3        19        63        1,18        1,81            1,17
5207    SUCCESS    3        23        9        1,72        1,81            1,71
7373    SUCCESS    3        26        9        1,72        1,81            1,71
3279    SUCCESS    5        37        1,35        46        1,81            45
3842    SUCCESS    1        1        9        1,81        1,90            1,80
1243    SUCCESS    1        4        9        1,81        1,90            1,80
5350    SUCCESS    1        2        9        1,81        1,90            1,80
2067    SUCCESS    2        16        36        1,54        1,90            1,53
5314    SUCCESS    3        19        9        1,81        1,90            1,80
348    SUCCESS    3        23        9        1,81        1,90            1,80
4251    SUCCESS    5        37        9        1,81        1,90            1,80
3287    SUCCESS    6        46        1,80        10        1,90            9
2057    SUCCESS    1        4        9        1,90        1,99            1,89
328    SUCCESS    1        2        9        1,90        1,99            1,89
1851    SUCCESS    2        16        9        1,90        1,99            1,89
345    SUCCESS    3        19        9        1,90        1,99            1,89
795    SUCCESS    5        37        9        1,90        1,99            1,89
1189    SUCCESS    1        4        9        1,99        2,08            1,98
817    SUCCESS    1        2        9        1,99        2,08            1,98
3519    SUCCESS    2        16        9        1,99        2,08            1,98
2186    SUCCESS    3        19        9        1,99        2,08            1,98
6519    SUCCESS    5        37        9        1,99        2,08            1,98
3010    SUCCESS    5        44        2,07        1        2,08            0
7237    SUCCESS    1        1        27        1,90        2,17            1,89
5260    SUCCESS    3        19        9        2,08        2,17            2,07
6520    SUCCESS    5        44        9        2,08        2,17            2,07
7075    SUCCESS    1        1        9        2,17        2,26            2,16
6340    SUCCESS    3        19        9        2,17        2,26            2,16
5364    SUCCESS    3        25        1,98        28        2,26            27
904    SUCCESS    5        44        9        2,17        2,26            2,16
3997    SUCCESS    1        1        9        2,26        2,35            2,25
3305    SUCCESS    2        10        2,34        1        2,35            0
1808    SUCCESS    3        19        9        2,26        2,35            2,25
5796    SUCCESS    3        25        9        2,26        2,35            2,25
6199    SUCCESS    5        44        9        2,26        2,35            2,25
2869    SUCCESS    1        1        9        2,35        2,44            2,34
1916    SUCCESS    3        19        9        2,35        2,44            2,34
7254    SUCCESS    3        25        9        2,35        2,44            2,34
3174    SUCCESS    5        41        1,80        64        2,44            63
1822    SUCCESS    5        44        9        2,35        2,44            2,34
1996    SUCCESS    6        50        2,16        28        2,44            27
3835    SUCCESS    1        1        9        2,44        2,53            2,43
4756    SUCCESS    1        2        45        2,08        2,53            2,07
3035    SUCCESS    2        10        18        2,35        2,53            2,34
1537    SUCCESS    3        19        9        2,44        2,53            2,43
6991    SUCCESS    3        25        9        2,44        2,53            2,43
3930    SUCCESS    5        41        9        2,44        2,53            2,43
2473    SUCCESS    5        44        9        2,44        2,53            2,43
1132    SUCCESS    6        50        9        2,44        2,53            2,43
2220    SUCCESS    1        1        9        2,53        2,62            2,52
6602    SUCCESS    2        14        99        1,63        2,62            1,62
1155    SUCCESS    3        19        9        2,53        2,62            2,52
5850    SUCCESS    3        25        9        2,53        2,62            2,52
1986    SUCCESS    5        41        9        2,53        2,62            2,52
2428    SUCCESS    6        50        9        2,53        2,62            2,52
1031    SUCCESS    1        1        9        2,62        2,71            2,61
5205    SUCCESS    3        25        9        2,62        2,71            2,61
4686    SUCCESS    5        41        9        2,62        2,71            2,61
853    SUCCESS    5        44        18        2,53        2,71            2,52
211    SUCCESS    6        50        9        2,62        2,71            2,61
6937    SUCCESS    3        25        9        2,71        2,80            2,70
6036    SUCCESS    5        41        9        2,71        2,80            2,70
4846    SUCCESS    5        44        9        2,71        2,80            2,70
3291    SUCCESS    6        48        2,61        19        2,80            18
3778    SUCCESS    6        50        9        2,71        2,80            2,70
6883    SUCCESS    3        25        9        2,80        2,89            2,79
366    SUCCESS    5        41        9        2,80        2,89            2,79
3391    SUCCESS    5        44        9        2,80        2,89            2,79
4750    SUCCESS    6        50        9        2,80        2,89            2,79
5371    SUCCESS    3        25        9        2,89        2,98            2,88
5010    SUCCESS    5        41        9        2,89        2,98            2,88
1825    SUCCESS    5        44        9        2,89        2,98            2,88
3344    SUCCESS    6        47        1,44        1,54        2,98            1,53
5452    SUCCESS    6        50        9        2,89        2,98            2,88
1284    SUCCESS    5        41        9        2,98        3,07            2,97
5983    SUCCESS    5        44        9        2,98        3,07            2,97
6099    SUCCESS    6        48        27        2,80        3,07            2,79
1994    SUCCESS    6        47        9        2,98        3,07            2,97
4426    SUCCESS    6        50        9        2,98        3,07            2,97
547    SUCCESS    1        0        3,06        10        3,16            9
3453    SUCCESS    6        48        9        3,07        3,16            3,06
7340    SUCCESS    6        47        9        3,07        3,16            3,06
2050    SUCCESS    6        50        9        3,07        3,16            3,06
2221    SUCCESS    1        0        9        3,16        3,25            3,15
1293    SUCCESS    6        48        9        3,16        3,25            3,15
5342    SUCCESS    6        47        9        3,16        3,25            3,15
7072    SUCCESS    6        50        9        3,16        3,25            3,15
2545    SUCCESS    1        0        9        3,25        3,34            3,24
802    SUCCESS    6        47        9        3,25        3,34            3,24
5074    SUCCESS    6        50        9        3,25        3,34            3,24
1897    SUCCESS    1        0        9        3,34        3,43            3,33
3506    SUCCESS    6        47        9        3,34        3,43            3,33
1780    SUCCESS    6        50        9        3,34        3,43            3,33
7046    SUCCESS    3        18        3,24        28        3,52            27
2102    SUCCESS    6        47        9        3,43        3,52            3,42
2590    SUCCESS    6        50        9        3,43        3,52            3,42
5872    SUCCESS    5        44        63        3,07        3,70            3,06
6884    SUCCESS    3        18        27        3,52        3,79            3,51
5696    SUCCESS    3        18        9        3,79        3,88            3,78
5123    SUCCESS    6        46        1,98        1,90        3,88            1,89
3300    SUCCESS    1        3        2,88        1,09        3,97            1,08
1289    SUCCESS    6        46        9        3,88        3,97            3,87
3569    SUCCESS    1        3        9        3,97        4,06            3,96
2916    SUCCESS    1        5        3,60        46        4,06            45
907    SUCCESS    5        44        36        3,70        4,06            3,69
5348    SUCCESS    1        3        9        4,06        4,15            4,05
6163    SUCCESS    1        5        9        4,06        4,15            4,05
3337    SUCCESS    5        44        9        4,06        4,15            4,05
4487    SUCCESS    1        3        9        4,15        4,24            4,14
1028    SUCCESS    1        5        9        4,15        4,24            4,14
861    SUCCESS    6        51        3,96        28        4,24            27
926    SUCCESS    1        3        9        4,24        4,33            4,23
5137    SUCCESS    1        5        9        4,24        4,33            4,23
403    SUCCESS    3        23        2,43        1,90        4,33            1,89
4268    SUCCESS    1        3        9        4,33        4,42            4,32
7313    SUCCESS    3        23        9        4,33        4,42            4,32
753    SUCCESS    6        51        18        4,24        4,42            4,23
3998    SUCCESS    1        3        9        4,42        4,51            4,41
5153    SUCCESS    3        23        9        4,42        4,51            4,41
643    SUCCESS    6        51        9        4,42        4,51            4,41
2975    SUCCESS    1        3        9        4,51        4,60            4,50
1862    SUCCESS    3        19        1,98        2,62        4,60            2,61
456    SUCCESS    3        23        9        4,51        4,60            4,50
7354    SUCCESS    6        51        9        4,51        4,60            4,50
6752    SUCCESS    1        3        9        4,60        4,69            4,59
1209    SUCCESS    3        19        9        4,60        4,69            4,59
1641    SUCCESS    3        19        9        4,69        4,78            4,68
1591    SUCCESS    3        19        9        4,78        4,87            4,77
640    SUCCESS    6        51        27        4,60        4,87            4,59
3611    SUCCESS    6        46        90        3,97        4,87            3,96
4002    SUCCESS    1        3        27        4,69        4,96            4,68
2348    SUCCESS    3        19        9        4,87        4,96            4,86
158    SUCCESS    6        51        9        4,87        4,96            4,86
2531    SUCCESS    6        46        9        4,87        4,96            4,86
2164    SUCCESS    1        3        9        4,96        5,05            4,95
289    SUCCESS    3        19        9        4,96        5,05            4,95
4043    SUCCESS    6        46        9        4,96        5,05            4,95
1970    SUCCESS    3        19        9        5,05        5,14            5,04
4151    SUCCESS    6        46        9        5,05        5,14            5,04
3184    SUCCESS    6        50        1,62        3,52        5,14            3,51
1592    SUCCESS    3        19        9        5,14        5,23            5,13
2963    SUCCESS    6        46        9        5,14        5,23            5,13
883    SUCCESS    3        18        1,44        3,88        5,32            3,87
523    SUCCESS    5        41        2,25        3,07        5,32            3,06
4367    SUCCESS    6        46        9        5,23        5,32            5,22
4722    SUCCESS    3        18        9        5,32        5,41            5,31
4101    SUCCESS    6        48        2,16        3,25        5,41            3,24
1235    SUCCESS    6        46        9        5,32        5,41            5,31
3374    SUCCESS    3        18        9        5,41        5,50            5,40
6527    SUCCESS    6        46        9        5,41        5,50            5,40
268    SUCCESS    6        52        5,49        1        5,50            0
1800    SUCCESS    3        18        9        5,50        5,59            5,49
528    SUCCESS    5        41        27        5,32        5,59            5,31
1671    SUCCESS    6        48        18        5,41        5,59            5,40
4745    SUCCESS    6        46        9        5,50        5,59            5,49
1233    SUCCESS    6        52        9        5,50        5,59            5,49
6830    SUCCESS    3        18        9        5,59        5,68            5,58
3660    SUCCESS    5        41        9        5,59        5,68            5,58
2535    SUCCESS    6        48        9        5,59        5,68            5,58
7229    SUCCESS    6        46        9        5,59        5,68            5,58
1207    SUCCESS    3        18        9        5,68        5,77            5,67
