========== OUTPUT ==========
Cloudlet ID    STATUS    Data center ID    VM ID    Time    Start Time    Finish Time    Waiting Time
6531    SUCCESS    6        51        54        4,96        5,50            4,95
1855    SUCCESS    3        26        54        5,05        5,59            5,04
2624    SUCCESS    4        30        63        4,96        5,59            4,95
8472    SUCCESS    6        52        1,26        4,33        5,59            4,32
1836    SUCCESS    1        5        1,17        4,51        5,68            4,50
2335    SUCCESS    2        11        99        4,69        5,68            4,68
5735    SUCCESS    2        14        27        5,41        5,68            5,40
1987    SUCCESS    5        44        1,44        4,24        5,68            4,23
1672    SUCCESS    6        45        90        4,78        5,68            4,77
370    SUCCESS    6        51        18        5,50        5,68            5,49
2809    SUCCESS    1        0        2,16        3,61        5,77            3,60
5026    SUCCESS    1        3        1,89        3,88        5,77            3,87
869    SUCCESS    1        2        45        5,32        5,77            5,31
2401    SUCCESS    3        23        1,35        4,42        5,77            4,41
3343    SUCCESS    6        49        1,71        4,06        5,77            4,05
2928    SUCCESS    2        15        1,26        4,60        5,86            4,59
3482    SUCCESS    3        26        27        5,59        5,86            5,58
2304    SUCCESS    5        37        45        5,41        5,86            5,40
8592    SUCCESS    1        7        1,53        4,42        5,95            4,41
2558    SUCCESS    3        20        90        5,05        5,95            5,04
1128    SUCCESS    6        52        45        5,59        6,04            5,58
865    SUCCESS    1        8        63        5,50        6,13            5,49
1253    SUCCESS    2        9        1,62        4,51        6,13            4,50
9042    SUCCESS    3        18        4,86        1,36        6,22            1,35
8447    SUCCESS    3        19        1,17        5,05        6,22            5,04
5004    SUCCESS    5        39        1,17        5,05        6,22            5,04
3979    SUCCESS    5        40        1,44        4,78        6,22            4,77
8899    SUCCESS    5        38        2,43        3,79        6,22            3,78
4707    SUCCESS    2        13        90        5,41        6,31            5,40
5308    SUCCESS    2        16        1,17        5,14        6,31            5,13
3319    SUCCESS    3        23        54        5,77        6,31            5,76
3227    SUCCESS    5        36        81        5,50        6,31            5,49
5349    SUCCESS    1        5        72        5,68        6,40            5,67
1683    SUCCESS    2        15        54        5,86        6,40            5,85
571    SUCCESS    4        34        1,53        4,87        6,40            4,86
312    SUCCESS    5        41        1,17        5,23        6,40            5,22
3466    SUCCESS    2        16        18        6,31        6,49            6,30
5199    SUCCESS    2        17        99        5,50        6,49            5,49
1482    SUCCESS    3        22        1,71        4,78        6,49            4,77
1320    SUCCESS    3        26        63        5,86        6,49            5,85
2635    SUCCESS    5        44        81        5,68        6,49            5,67
4213    SUCCESS    1        5        18        6,40        6,58            6,39
6372    SUCCESS    1        8        45        6,13        6,58            6,12
8912    SUCCESS    1        4        1,98        4,69        6,67            4,68
703    SUCCESS    1        8        9        6,58        6,67            6,57
6656    SUCCESS    2        11        99        5,68        6,67            5,67
3759    SUCCESS    4        29        1,53        5,14        6,67            5,13
7418    SUCCESS    3        21        1,44        5,32        6,76            5,31
3865    SUCCESS    4        27        1,80        4,96        6,76            4,95
3494    SUCCESS    5        36        54        6,31        6,85            6,30
5626    SUCCESS    2        13        63        6,31        6,94            6,30
1047    SUCCESS    3        23        63        6,31        6,94            6,30
3870    SUCCESS    5        39        72        6,22        6,94            6,21
1666    SUCCESS    6        48        2,07        4,87        6,94            4,86
7478    SUCCESS    3        20        1,08        5,95        7,03            5,94
2606    SUCCESS    2        15        72        6,40        7,12            6,39
2602    SUCCESS    2        14        1,44        5,68        7,12            5,67
1472    SUCCESS    2        17        63        6,49        7,12            6,48
1715    SUCCESS    5        36        27        6,85        7,12            6,84
1339    SUCCESS    5        37        1,26        5,86        7,12            5,85
3613    SUCCESS    6        49        1,35        5,77        7,12            5,76
4536    SUCCESS    1        7        1,26        5,95        7,21            5,94
6492    SUCCESS    2        16        81        6,49        7,30            6,48
7818    SUCCESS    5        40        1,08        6,22        7,30            6,21
6477    SUCCESS    6        51        1,62        5,68        7,30            5,67
5061    SUCCESS    5        39        45        6,94        7,39            6,93
5927    SUCCESS    5        44        90        6,49        7,39            6,48
224    SUCCESS    1        0        1,80        5,77        7,57            5,76
1151    SUCCESS    2        11        90        6,67        7,57            6,66
357    SUCCESS    4        30        1,98        5,59        7,57            5,58
5753    SUCCESS    4        34        1,17        6,40        7,57            6,39
6107    SUCCESS    1        7        45        7,21        7,66            7,20
6264    SUCCESS    1        8        99        6,67        7,66            6,66
4234    SUCCESS    3        22        1,17        6,49        7,66            6,48
4513    SUCCESS    4        27        90        6,76        7,66            6,75
4145    SUCCESS    5        44        27        7,39        7,66            7,38
6700    SUCCESS    1        3        1,98        5,77        7,75            5,76
5361    SUCCESS    2        17        63        7,12        7,75            7,11
2132    SUCCESS    3        26        1,26        6,49        7,75            6,48
2471    SUCCESS    5        37        63        7,12        7,75            7,11
3429    SUCCESS    4        34        27        7,57        7,84            7,56
6904    SUCCESS    6        45        2,16        5,68        7,84            5,67
2646    SUCCESS    1        5        1,35        6,58        7,93            6,57
1854    SUCCESS    3        23        99        6,94        7,93            6,93
7724    SUCCESS    1        4        1,35        6,67        8,02            6,66
2440    SUCCESS    2        14        90        7,12        8,02            7,11
2574    SUCCESS    5        37        27        7,75        8,02            7,74
3748    SUCCESS    3        22        45        7,66        8,11            7,65
6614    SUCCESS    3        20        1,08        7,03        8,11            7,02
5537    SUCCESS    4        29        1,44        6,67        8,11            6,66
3039    SUCCESS    2        11        63        7,57        8,20            7,56
2689    SUCCESS    5        44        54        7,66        8,20            7,65
5569    SUCCESS    1        5        36        7,93        8,29            7,92
2124    SUCCESS    3        18        2,07        6,22        8,29            6,21
5329    SUCCESS    5        40        99        7,30        8,29            7,29
3077    SUCCESS    6        49        1,17        7,12        8,29            7,11
7085    SUCCESS    2        13        1,44        6,94        8,38            6,93
4129    SUCCESS    3        23        45        7,93        8,38            7,92
8630    SUCCESS    5        42        3,69        4,69        8,38            4,68
8702    SUCCESS    1        2        2,70        5,77        8,47            5,76
9189    SUCCESS    2        10        8,46        1        8,47            0
2013    SUCCESS    2        14        45        8,02        8,47            8,01
417    SUCCESS    5        39        1,08        7,39        8,47            7,38
3    SUCCESS    1        8        90        7,66        8,56            7,65
4395    SUCCESS    3        26        81        7,75        8,56            7,74
460    SUCCESS    4        34        72        7,84        8,56            7,83
4321    SUCCESS    1        5        36        8,29        8,65            8,28
4502    SUCCESS    3        20        54        8,11        8,65            8,10
7895    SUCCESS    2        10        27        8,47        8,74            8,46
9226    SUCCESS    6        46        7,20        1,54        8,74            1,53
7084    SUCCESS    2        16        1,53        7,30        8,83            7,29
5185    SUCCESS    1        7        1,26        7,66        8,92            7,65
757    SUCCESS    1        8        36        8,56        8,92            8,55
4708    SUCCESS    2        15        1,80        7,12        8,92            7,11
3218    SUCCESS    4        30        1,35        7,57        8,92            7,56
4198    SUCCESS    5        36        1,80        7,12        8,92            7,11
3605    SUCCESS    5        44        72        8,20        8,92            8,19
1777    SUCCESS    6        49        63        8,29        8,92            8,28
4867    SUCCESS    1        2        54        8,47        9,01            8,46
7087    SUCCESS    2        17        1,26        7,75        9,01            7,74
2963    SUCCESS    6        48        2,07        6,94        9,01            6,93
2927    SUCCESS    2        14        72        8,47        9,19            8,46
3960    SUCCESS    3        18        90        8,29        9,19            8,28
1081    SUCCESS    1        0        1,71        7,57        9,28            7,56
5667    SUCCESS    6        51        1,98        7,30        9,28            7,29
4072    SUCCESS    3        22        1,35        8,11        9,46            8,10
3315    SUCCESS    3        26        90        8,56        9,46            8,55
5807    SUCCESS    4        27        1,80        7,66        9,46            7,65
8020    SUCCESS    4        30        54        8,92        9,46            8,91
8127    SUCCESS    4        29        1,35        8,11        9,46            8,10
1927    SUCCESS    5        40        1,17        8,29        9,46            8,28
6009    SUCCESS    2        11        1,35        8,20        9,55            8,19
563    SUCCESS    3        23        1,17        8,38        9,55            8,37
719    SUCCESS    2        13        1,35        8,38        9,73            8,37
94    SUCCESS    5        37        1,71        8,02        9,73            8,01
424    SUCCESS    6        45        1,89        7,84        9,73            7,83
5137    SUCCESS    1        5        1,17        8,65        9,82            8,64
8599    SUCCESS    2        17        81        9,01        9,82            9,00
7962    SUCCESS    3        18        63        9,19        9,82            9,18
2841    SUCCESS    4        34        1,26        8,56        9,82            8,55
8654    SUCCESS    2        9        3,78        6,13        9,91            6,12
1198    SUCCESS    2        15        99        8,92        9,91            8,91
2936    SUCCESS    3        20        1,26        8,65        9,91            8,64
4414    SUCCESS    5        36        99        8,92        9,91            8,91
5022    SUCCESS    1        8        1,08        8,92        10,00            8,91
6819    SUCCESS    2        16        1,17        8,83        10,00            8,82
8647    SUCCESS    1        3        2,34        7,75        10,09            7,74
2716    SUCCESS    2        14        90        9,19        10,09            9,18
2272    SUCCESS    1        2        1,17        9,01        10,18            9,00
6867    SUCCESS    2        16        18        10,00        10,18            9,99
2788    SUCCESS    4        30        72        9,46        10,18            9,45
1447    SUCCESS    5        44        1,26        8,92        10,18            8,91
919    SUCCESS    1        0        99        9,28        10,27            9,27
7128    SUCCESS    1        8        27        10,00        10,27            9,99
3593    SUCCESS    4        29        99        9,46        10,45            9,45
5223    SUCCESS    5        39        1,98        8,47        10,45            8,46
6589    SUCCESS    1        7        1,62        8,92        10,54            8,91
1528    SUCCESS    2        13        81        9,73        10,54            9,72
1384    SUCCESS    4        29        9        10,45        10,54            10,44
1721    SUCCESS    6        48        1,53        9,01        10,54            9,00
5994    SUCCESS    1        8        36        10,27        10,63            10,26
7790    SUCCESS    2        9        72        9,91        10,63            9,90
1689    SUCCESS    2        14        54        10,09        10,63            10,08
6623    SUCCESS    4        29        9        10,54        10,63            10,53
5827    SUCCESS    6        49        1,71        8,92        10,63            8,91
3083    SUCCESS    1        3        63        10,09        10,72            10,08
5254    SUCCESS    2        16        54        10,18        10,72            10,17
7034    SUCCESS    2        11        1,17        9,55        10,72            9,54
2240    SUCCESS    3        26        1,26        9,46        10,72            9,45
3076    SUCCESS    6        45        99        9,73        10,72            9,72
4777    SUCCESS    3        23        1,26        9,55        10,81            9,54
2455    SUCCESS    3        23        18        10,81        10,99            10,80
7230    SUCCESS    6        48        45        10,54        10,99            10,53
4971    SUCCESS    1        5        1,26        9,82        11,08            9,81
878    SUCCESS    2        16        36        10,72        11,08            10,71
77    SUCCESS    3        20        1,17        9,91        11,08            9,90
6893    SUCCESS    4        29        45        10,63        11,08            10,62
792    SUCCESS    5        37        1,35        9,73        11,08            9,72
212    SUCCESS    6        51        1,80        9,28        11,08            9,27
1970    SUCCESS    3        22        1,71        9,46        11,17            9,45
2456    SUCCESS    3        26        45        10,72        11,17            10,71
5513    SUCCESS    1        7        72        10,54        11,26            10,53
5468    SUCCESS    2        17        1,44        9,82        11,26            9,81
7292    SUCCESS    1        8        72        10,63        11,35            10,62
2780    SUCCESS    3        26        18        11,17        11,35            11,16
5765    SUCCESS    5        44        1,17        10,18        11,35            10,17
2703    SUCCESS    1        2        1,26        10,18        11,44            10,17
9211    SUCCESS    4        33        9,90        1,54        11,44            1,53
517    SUCCESS    4        34        1,62        9,82        11,44            9,81
5778    SUCCESS    1        8        27        11,35        11,62            11,34
1281    SUCCESS    5        44        27        11,35        11,62            11,34
1629    SUCCESS    2        15        1,80        9,91        11,71            9,90
3366    SUCCESS    3        18        2,07        9,82        11,89            9,81
1003    SUCCESS    4        34        45        11,44        11,89            11,43
2039    SUCCESS    5        37        81        11,08        11,89            11,07
975    SUCCESS    1        2        54        11,44        11,98            11,43
2293    SUCCESS    3        23        99        10,99        11,98            10,98
605    SUCCESS    2        13        1,53        10,54        12,07            10,53
2873    SUCCESS    2        14        1,44        10,63        12,07            10,62
3373    SUCCESS    3        23        9        11,98        12,07            11,97
2888    SUCCESS    3        26        72        11,35        12,07            11,34
1272    SUCCESS    4        30        1,89        10,18        12,07            10,17
2861    SUCCESS    6        49        1,44        10,63        12,07            10,62
5439    SUCCESS    5        39        1,71        10,45        12,16            10,44
6747    SUCCESS    6        51        1,08        11,08        12,16            11,07
6544    SUCCESS    2        16        1,17        11,08        12,25            11,07
64    SUCCESS    2        11        1,53        10,72        12,25            10,71
9316    SUCCESS    4        28        10,80        1,45        12,25            1,44
1783    SUCCESS    1        0        2,07        10,27        12,34            10,26
2446    SUCCESS    2        14        27        12,07        12,34            12,06
1698    SUCCESS    3        22        1,17        11,17        12,34            11,16
4130    SUCCESS    3        26        45        12,07        12,52            12,06
1985    SUCCESS    5        37        63        11,89        12,52            11,88
4199    SUCCESS    5        44        90        11,62        12,52            11,61
5835    SUCCESS    1        5        1,53        11,08        12,61            11,07
5357    SUCCESS    2        17        1,35        11,26        12,61            11,25
4288    SUCCESS    3        22        27        12,34        12,61            12,33
2142    SUCCESS    5        37        9        12,52        12,61            12,51
548    SUCCESS    1        0        36        12,34        12,70            12,33
546    SUCCESS    1        3        1,98        10,72        12,70            10,71
3116    SUCCESS    5        39        54        12,16        12,70            12,15
4203    SUCCESS    6        48        1,71        10,99        12,70            10,98
7449    SUCCESS    6        51        54        12,16        12,70            12,15
2169    SUCCESS    2        11        54        12,25        12,79            12,24
8317    SUCCESS    1        7        1,62        11,26        12,88            11,25
6386    SUCCESS    2        11        9        12,79        12,88            12,78
3798    SUCCESS    3        18        99        11,89        12,88            11,88
3940    SUCCESS    6        45        2,16        10,72        12,88            10,71
5400    SUCCESS    1        8        1,44        11,62        13,06            11,61
2402    SUCCESS    3        26        54        12,52        13,06            12,51
1057    SUCCESS    4        34        1,17        11,89        13,06            11,88
2221    SUCCESS    1        0        45        12,70        13,15            12,69
2498    SUCCESS    2        15        1,53        11,71        13,24            11,70
6654    SUCCESS    2        16        99        12,25        13,24            12,24
2354    SUCCESS    4        34        18        13,06        13,24            13,05
1393    SUCCESS    5        44        72        12,52        13,24            12,51
3864    SUCCESS    4        30        1,26        12,07        13,33            12,06
1652    SUCCESS    4        34        9        13,24        13,33            13,23
2317    SUCCESS    6        49        1,26        12,07        13,33            12,06
3619    SUCCESS    1        5        81        12,61        13,42            12,60
7519    SUCCESS    2        17        81        12,61        13,42            12,60
8882    SUCCESS    3        20        2,43        11,08        13,51            11,07
4291    SUCCESS    3        23        1,44        12,07        13,51            12,06
1926    SUCCESS    5        44        27        13,24        13,51            13,23
5809    SUCCESS    4        30        27        13,33        13,60            13,32
6618    SUCCESS    4        34        27        13,33        13,60            13,32
6639    SUCCESS    6        51        90        12,70        13,60            12,69
2981    SUCCESS    2        13        1,62        12,07        13,69            12,06
2223    SUCCESS    2        11        81        12,88        13,69            12,87
1851    SUCCESS    2        14        1,44        12,34        13,78            12,33
1373    SUCCESS    3        23        27        13,51        13,78            13,50
3288    SUCCESS    6        48        1,08        12,70        13,78            12,69
9074    SUCCESS    1        4        5,85        8,02        13,87            8,01
2594    SUCCESS    1        7        99        12,88        13,87            12,87
6534    SUCCESS    1        8        81        13,06        13,87            13,05
2451    SUCCESS    3        26        81        13,06        13,87            13,05
2795    SUCCESS    5        37        1,26        12,61        13,87            12,60
2149    SUCCESS    5        44        36        13,51        13,87            13,50
5102    SUCCESS    3        20        45        13,51        13,96            13,50
2247    SUCCESS    4        28        1,71        12,25        13,96            12,24
146    SUCCESS    5        44        9        13,87        13,96            13,86
6046    SUCCESS    6        49        63        13,33        13,96            13,32
1470    SUCCESS    2        16        81        13,24        14,05            13,23
1266    SUCCESS    3        26        18        13,87        14,05            13,86
9083    SUCCESS    2        10        5,40        8,74        14,14            8,73
780    SUCCESS    3        26        9        14,05        14,14            14,04
4612    SUCCESS    3        22        1,62        12,61        14,23            12,60
2473    SUCCESS    5        44        36        13,96        14,32            13,95
6472    SUCCESS    6        45        1,44        12,88        14,32            12,87
5075    SUCCESS    6        49        36        13,96        14,32            13,95
5511    SUCCESS    1        5        99        13,42        14,41            13,41
6426    SUCCESS    1        8        54        13,87        14,41            13,86
2520    SUCCESS    5        37        63        13,87        14,50            13,86
6865    SUCCESS    1        5        18        14,41        14,59            14,40
7557    SUCCESS    6        51        99        13,60        14,59            13,59
2347    SUCCESS    3        23        99        13,78        14,77            13,77
7860    SUCCESS    4        30        1,17        13,60        14,77            13,59
4730    SUCCESS    4        34        1,17        13,60        14,77            13,59
3978    SUCCESS    5        39        2,07        12,70        14,77            12,69
7125    SUCCESS    6        51        18        14,59        14,77            14,58
827    SUCCESS    2        15        1,71        13,24        14,95            13,23
4853    SUCCESS    6        48        1,17        13,78        14,95            13,77
1071    SUCCESS    6        49        63        14,32        14,95            14,31
973    SUCCESS    1        0        1,89        13,15        15,04            13,14
1204    SUCCESS    2        14        1,35        13,78        15,13            13,77
