========== OUTPUT ==========
Cloudlet ID    STATUS    Data center ID    VM ID    Time    Start Time    Finish Time    Waiting Time
7048    SUCCESS    4        28        1,35        8,20        9,55            8,19
4852    SUCCESS    6        50        1,26        8,29        9,55            8,28
5513    SUCCESS    1        5        54        9,10        9,64            9,09
7939    SUCCESS    1        6        1,71        8,02        9,73            8,01
6771    SUCCESS    3        20        1,44        8,29        9,73            8,28
1988    SUCCESS    5        38        45        9,28        9,73            9,27
9329    SUCCESS    5        44        9,54        19        9,73            18
4321    SUCCESS    1        2        36        9,46        9,82            9,45
4214    SUCCESS    1        4        99        8,92        9,91            8,91
723    SUCCESS    3        19        1,26        8,65        9,91            8,64
847    SUCCESS    5        37        1,17        8,74        9,91            8,73
6798    SUCCESS    6        49        99        8,92        9,91            8,91
5744    SUCCESS    3        22        1,17        8,83        10,00            8,82
1663    SUCCESS    5        43        54        9,46        10,00            9,45
219    SUCCESS    1        2        36        9,82        10,18            9,81
998    SUCCESS    3        25        1,53        8,65        10,18            8,64
8390    SUCCESS    3        20        45        9,73        10,18            9,72
6679    SUCCESS    5        36        1,89        8,29        10,18            8,28
1398    SUCCESS    6        52        1,80        8,38        10,18            8,37
6998    SUCCESS    4        28        72        9,55        10,27            9,54
4200    SUCCESS    5        38        54        9,73        10,27            9,72
2333    SUCCESS    2        9        2,07        8,29        10,36            8,28
338    SUCCESS    2        16        99        9,37        10,36            9,36
616    SUCCESS    3        20        18        10,18        10,36            10,17
1260    SUCCESS    3        24        1,89        8,56        10,45            8,55
2577    SUCCESS    5        38        18        10,27        10,45            10,26
360    SUCCESS    5        44        72        9,73        10,45            9,72
115    SUCCESS    1        8        1,26        9,28        10,54            9,27
1711    SUCCESS    5        37        63        9,91        10,54            9,90
7290    SUCCESS    1        7        1,35        9,28        10,63            9,27
1893    SUCCESS    1        2        45        10,18        10,63            10,17
149    SUCCESS    5        40        1,35        9,28        10,63            9,27
4377    SUCCESS    1        5        1,08        9,64        10,72            9,63
6288    SUCCESS    3        20        45        10,36        10,81            10,35
1383    SUCCESS    4        33        2,07        8,74        10,81            8,73
6808    SUCCESS    1        4        99        9,91        10,90            9,90
7921    SUCCESS    5        36        72        10,18        10,90            10,17
6742    SUCCESS    6        50        1,35        9,55        10,90            9,54
7208    SUCCESS    3        22        99        10,00        10,99            9,99
3428    SUCCESS    3        25        81        10,18        10,99            10,17
6463    SUCCESS    5        36        9        10,90        10,99            10,89
4476    SUCCESS    6        49        1,08        9,91        10,99            9,90
1247    SUCCESS    1        7        45        10,63        11,08            10,62
2459    SUCCESS    4        33        27        10,81        11,08            10,80
1841    SUCCESS    1        7        18        11,08        11,26            11,07
4906    SUCCESS    6        50        36        10,90        11,26            10,89
1955    SUCCESS    2        9        99        10,36        11,35            10,35
8814    SUCCESS    2        12        4,14        7,30        11,44            7,29
3635    SUCCESS    2        16        1,08        10,36        11,44            10,35
6725    SUCCESS    4        33        36        11,08        11,44            11,07
4309    SUCCESS    5        38        99        10,45        11,44            10,44
6021    SUCCESS    4        28        1,26        10,27        11,53            10,26
5563    SUCCESS    1        2        99        10,63        11,62            10,62
3999    SUCCESS    1        5        90        10,72        11,62            10,71
2484    SUCCESS    1        6        1,98        9,73        11,71            9,72
8821    SUCCESS    3        19        1,80        9,91        11,71            9,90
8894    SUCCESS    5        42        3,69        8,02        11,71            8,01
1388    SUCCESS    5        43        1,71        10,00        11,71            9,99
3823    SUCCESS    5        38        27        11,44        11,71            11,43
7729    SUCCESS    1        8        1,26        10,54        11,80            10,53
8178    SUCCESS    3        22        81        10,99        11,80            10,98
9201    SUCCESS    3        26        6,03        5,77        11,80            5,76
7021    SUCCESS    1        6        18        11,71        11,89            11,70
3997    SUCCESS    1        2        27        11,62        11,89            11,61
3439    SUCCESS    5        43        18        11,71        11,89            11,70
6100    SUCCESS    6        52        1,71        10,18        11,89            10,17
906    SUCCESS    5        37        1,44        10,54        11,98            10,53
2851    SUCCESS    5        40        1,35        10,63        11,98            10,62
1295    SUCCESS    6        49        99        10,99        11,98            10,98
5698    SUCCESS    4        33        72        11,44        12,16            11,43
2096    SUCCESS    5        38        45        11,71        12,16            11,70
6534    SUCCESS    1        7        99        11,26        12,25            11,25
392    SUCCESS    2        16        81        11,44        12,25            11,43
7420    SUCCESS    3        19        54        11,71        12,25            11,70
7796    SUCCESS    3        20        1,44        10,81        12,25            10,80
4196    SUCCESS    5        36        1,26        10,99        12,25            10,98
4744    SUCCESS    6        50        99        11,26        12,25            11,25
374    SUCCESS    6        50        9        12,25        12,34            12,24
3617    SUCCESS    6        49        45        11,98        12,43            11,97
6120    SUCCESS    3        24        2,07        10,45        12,52            10,44
8070    SUCCESS    3        22        72        11,80        12,52            11,79
3079    SUCCESS    1        6        72        11,89        12,61            11,88
3621    SUCCESS    1        5        99        11,62        12,61            11,61
2125    SUCCESS    3        20        36        12,25        12,61            12,24
5918    SUCCESS    4        28        1,08        11,53        12,61            11,52
1106    SUCCESS    3        25        1,71        10,99        12,70            10,98
439    SUCCESS    1        2        99        11,89        12,88            11,88
6703    SUCCESS    1        8        1,08        11,80        12,88            11,79
8729    SUCCESS    4        27        4,41        8,47        12,88            8,46
582    SUCCESS    5        37        90        11,98        12,88            11,97
7945    SUCCESS    1        8        9        12,88        12,97            12,87
3018    SUCCESS    6        52        1,08        11,89        12,97            11,88
8208    SUCCESS    1        7        81        12,25        13,06            12,24
6986    SUCCESS    3        26        1,26        11,80        13,06            11,79
4796    SUCCESS    5        42        1,35        11,71        13,06            11,70
105    SUCCESS    6        50        72        12,34        13,06            12,33
4561    SUCCESS    3        19        90        12,25        13,15            12,24
2415    SUCCESS    5        40        1,17        11,98        13,15            11,97
261    SUCCESS    6        49        72        12,43        13,15            12,42
720    SUCCESS    3        22        72        12,52        13,24            12,51
907    SUCCESS    5        43        1,35        11,89        13,24            11,88
3585    SUCCESS    3        25        63        12,70        13,33            12,69
5640    SUCCESS    3        20        72        12,61        13,33            12,60
4960    SUCCESS    6        50        27        13,06        13,33            13,05
1145    SUCCESS    2        9        2,07        11,35        13,42            11,34
3527    SUCCESS    2        16        1,17        12,25        13,42            12,24
6649    SUCCESS    1        8        54        12,97        13,51            12,96
3710    SUCCESS    5        38        1,35        12,16        13,51            12,15
7896    SUCCESS    2        12        2,25        11,44        13,69            11,43
2708    SUCCESS    1        5        1,17        12,61        13,78            12,60
6595    SUCCESS    1        8        27        13,51        13,78            13,50
4608    SUCCESS    3        19        63        13,15        13,78            13,14
732    SUCCESS    4        33        1,80        12,16        13,96            12,15
4962    SUCCESS    6        49        81        13,15        13,96            13,14
272    SUCCESS    1        5        27        13,78        14,05            13,77
2232    SUCCESS    3        24        1,53        12,52        14,05            12,51
6148    SUCCESS    6        50        72        13,33        14,05            13,32
1410    SUCCESS    1        2        1,26        12,88        14,14            12,87
8377    SUCCESS    1        8        36        13,78        14,14            13,77
4546    SUCCESS    2        9        81        13,42        14,23            13,41
7204    SUCCESS    3        19        45        13,78        14,23            13,77
4201    SUCCESS    5        37        1,35        12,88        14,23            12,87
2420    SUCCESS    5        43        99        13,24        14,23            13,23
2254    SUCCESS    5        38        72        13,51        14,23            13,50
2215    SUCCESS    1        6        1,71        12,61        14,32            12,60
2513    SUCCESS    4        27        1,44        12,88        14,32            12,87
6940    SUCCESS    4        28        1,71        12,61        14,32            12,60
2412    SUCCESS    5        36        2,07        12,25        14,32            12,24
1606    SUCCESS    5        37        9        14,23        14,32            14,22
1296    SUCCESS    1        7        1,35        13,06        14,41            13,05
3353    SUCCESS    1        5        36        14,05        14,41            14,04
3529    SUCCESS    3        26        1,35        13,06        14,41            13,05
4297    SUCCESS    4        33        45        13,96        14,41            13,95
44    SUCCESS    5        40        1,26        13,15        14,41            13,14
2707    SUCCESS    1        7        9        14,41        14,50            14,40
8215    SUCCESS    1        8        36        14,14        14,50            14,13
9277    SUCCESS    5        41        7,56        6,94        14,50            6,93
5985    SUCCESS    6        52        1,53        12,97        14,50            12,96
3565    SUCCESS    1        2        45        14,14        14,59            14,13
1837    SUCCESS    1        5        18        14,41        14,59            14,40
4636    SUCCESS    6        50        54        14,05        14,59            14,04
6282    SUCCESS    3        24        63        14,05        14,68            14,04
1331    SUCCESS    4        27        36        14,32        14,68            14,31
423    SUCCESS    6        49        72        13,96        14,68            13,95
648    SUCCESS    1        7        27        14,50        14,77            14,49
2401    SUCCESS    3        25        1,62        13,33        14,95            13,32
3887    SUCCESS    6        49        27        14,68        14,95            14,67
7567    SUCCESS    1        8        54        14,50        15,04            14,49
5420    SUCCESS    3        22        1,80        13,24        15,04            13,23
9355    SUCCESS    2        13        12,69        2,44        15,13            2,43
611    SUCCESS    2        16        1,71        13,42        15,13            13,41
1236    SUCCESS    6        52        63        14,50        15,13            14,49
9018    SUCCESS    1        4        4,32        10,90        15,22            10,89
7815    SUCCESS    5        42        2,16        13,06        15,22            13,05
6764    SUCCESS    2        13        18        15,13        15,31            15,12
7976    SUCCESS    5        42        9        15,22        15,31            15,21
2682    SUCCESS    5        38        1,08        14,23        15,31            14,22
5068    SUCCESS    6        50        72        14,59        15,31            14,58
4970    SUCCESS    1        4        27        15,22        15,49            15,21
1243    SUCCESS    1        5        90        14,59        15,49            14,58
3417    SUCCESS    2        12        1,80        13,69        15,49            13,68
1197    SUCCESS    2        13        18        15,31        15,49            15,30
836    SUCCESS    3        25        54        14,95        15,49            14,94
5801    SUCCESS    3        26        1,08        14,41        15,49            14,40
7834    SUCCESS    1        4        9        15,49        15,58            15,48
8616    SUCCESS    4        28        1,26        14,32        15,58            14,31
99    SUCCESS    6        50        27        15,31        15,58            15,30
5725    SUCCESS    1        2        1,08        14,59        15,67            14,58
3309    SUCCESS    2        9        1,44        14,23        15,67            14,22
7225    SUCCESS    5        41        1,17        14,50        15,67            14,49
913    SUCCESS    6        50        9        15,58        15,67            15,57
5305    SUCCESS    2        13        27        15,49        15,76            15,48
471    SUCCESS    5        36        1,44        14,32        15,76            14,31
6935    SUCCESS    3        24        1,17        14,68        15,85            14,67
1012    SUCCESS    5        37        1,53        14,32        15,85            14,31
6796    SUCCESS    6        50        18        15,67        15,85            15,66
3104    SUCCESS    3        25        45        15,49        15,94            15,48
4414    SUCCESS    5        38        63        15,31        15,94            15,30
