========== OUTPUT ==========
Cloudlet ID    STATUS    Data center ID    VM ID    Time    Start Time    Finish Time    Waiting Time
1121    SUCCESS    5        43        1,35        1        1,36            0
912    SUCCESS    6        50        1,08        28        1,36            27
3626    SUCCESS    1        6        72        73        1,45            72
1898    SUCCESS    1        7        1,44        1        1,45            0
5087    SUCCESS    2        12        1,44        1        1,45            0
3115    SUCCESS    5        42        36        1,09        1,45            1,08
2918    SUCCESS    1        1        1,53        1        1,54            0
658    SUCCESS    2        11        45        1,09        1,54            1,08
6501    SUCCESS    3        22        1,53        1        1,54            0
1609    SUCCESS    5        41        90        64        1,54            63
1993    SUCCESS    6        53        90        64        1,54            63
4280    SUCCESS    2        9        54        1,09        1,63            1,08
1532    SUCCESS    3        25        1,62        1        1,63            0
831    SUCCESS    3        20        27        1,36        1,63            1,35
194    SUCCESS    4        31        81        82        1,63            81
5334    SUCCESS    5        36        1,62        1        1,63            0
5707    SUCCESS    5        38        1,08        64        1,72            63
2206    SUCCESS    6        49        45        1,27        1,72            1,26
3186    SUCCESS    1        6        36        1,45        1,81            1,44
2654    SUCCESS    1        7        36        1,45        1,81            1,44
2717    SUCCESS    2        14        63        1,18        1,81            1,17
6218    SUCCESS    1        1        36        1,54        1,90            1,53
1901    SUCCESS    2        15        1,89        1        1,90            0
5043    SUCCESS    3        19        1,62        28        1,90            27
1000    SUCCESS    4        34        63        1,27        1,90            1,26
5165    SUCCESS    4        32        72        1,18        1,90            1,17
4229    SUCCESS    2        17        1,17        82        1,99            81
6770    SUCCESS    3        25        36        1,63        1,99            1,62
251    SUCCESS    4        30        1,71        28        1,99            27
2460    SUCCESS    4        35        99        1,00        1,99            99
5606    SUCCESS    5        36        36        1,63        1,99            1,62
6089    SUCCESS    5        37        1,35        64        1,99            63
1178    SUCCESS    5        40        72        1,27        1,99            1,26
2914    SUCCESS    6        51        1,26        73        1,99            72
1531    SUCCESS    3        18        1,89        19        2,08            18
5502    SUCCESS    6        46        90        1,18        2,08            1,17
1293    SUCCESS    6        52        1,80        28        2,08            27
5229    SUCCESS    6        50        72        1,36        2,08            1,35
1623    SUCCESS    1        0        99        1,18        2,17            1,17
4647    SUCCESS    1        5        90        1,27        2,17            1,26
4266    SUCCESS    1        8        1,26        91        2,17            90
6819    SUCCESS    2        14        36        1,81        2,17            1,80
3583    SUCCESS    3        23        81        1,36        2,17            1,35
464    SUCCESS    4        33        2,16        1        2,17            0
143    SUCCESS    4        31        54        1,63        2,17            1,62
3753    SUCCESS    4        34        27        1,90        2,17            1,89
1448    SUCCESS    5        39        1,62        55        2,17            54
1628    SUCCESS    1        7        45        1,81        2,26            1,80
5101    SUCCESS    3        20        63        1,63        2,26            1,62
3971    SUCCESS    4        31        9        2,17        2,26            2,16
5710    SUCCESS    5        38        54        1,72        2,26            1,71
474    SUCCESS    5        41        72        1,54        2,26            1,53
54    SUCCESS    1        6        54        1,81        2,35            1,80
4445    SUCCESS    2        10        1,62        73        2,35            72
5638    SUCCESS    3        24        1,26        1,09        2,35            1,08
6461    SUCCESS    4        33        18        2,17        2,35            2,16
3053    SUCCESS    4        31        9        2,26        2,35            2,25
6621    SUCCESS    4        29        1,08        1,27        2,35            1,26
1174    SUCCESS    5        44        1,35        1,00        2,35            99
965    SUCCESS    6        51        36        1,99        2,35            1,98
49    SUCCESS    6        53        81        1,54        2,35            1,53
1732    SUCCESS    1        2        1,26        1,18        2,44            1,17
1463    SUCCESS    1        8        27        2,17        2,44            2,16
2607    SUCCESS    2        16        1,08        1,36        2,44            1,35
5748    SUCCESS    3        19        54        1,90        2,44            1,89
2047    SUCCESS    6        53        9        2,35        2,44            2,34
4947    SUCCESS    4        32        63        1,90        2,53            1,89
4215    SUCCESS    1        5        45        2,17        2,62            2,16
19    SUCCESS    3        25        63        1,99        2,62            1,98
4666    SUCCESS    3        26        1,26        1,36        2,62            1,35
6077    SUCCESS    4        27        1,62        1,00        2,62            99
5766    SUCCESS    5        41        36        2,26        2,62            2,25
1944    SUCCESS    1        4        1,35        1,36        2,71            1,35
942    SUCCESS    3        20        45        2,26        2,71            2,25
2241    SUCCESS    4        34        54        2,17        2,71            2,16
3449    SUCCESS    6        48        2,16        55        2,71            54
5568    SUCCESS    1        3        1,53        1,27        2,80            1,26
335    SUCCESS    2        15        90        1,90        2,80            1,89
4347    SUCCESS    4        35        81        1,99        2,80            1,98
3255    SUCCESS    2        16        45        2,44        2,89            2,43
4097    SUCCESS    6        48        18        2,71        2,89            2,70
3894    SUCCESS    1        4        27        2,71        2,98            2,70
1963    SUCCESS    3        23        81        2,17        2,98            2,16
5041    SUCCESS    3        26        36        2,62        2,98            2,61
2079    SUCCESS    4        34        27        2,71        2,98            2,70
6570    SUCCESS    5        37        99        1,99        2,98            1,98
2520    SUCCESS    5        38        72        2,26        2,98            2,25
4427    SUCCESS    6        51        63        2,35        2,98            2,34
5351    SUCCESS    1        1        1,17        1,90        3,07            1,89
674    SUCCESS    3        24        72        2,35        3,07            2,34
2297    SUCCESS    4        31        72        2,35        3,07            2,34
5063    SUCCESS    5        44        72        2,35        3,07            2,34
4206    SUCCESS    6        45        2,25        82        3,07            81
2908    SUCCESS    6        49        1,35        1,72        3,07            1,71
4225    SUCCESS    2        17        1,17        1,99        3,16            1,98
1024    SUCCESS    6        50        1,08        2,08        3,16            2,07
4438    SUCCESS    2        10        90        2,35        3,25            2,34
2600    SUCCESS    1        7        1,08        2,26        3,34            2,25
877    SUCCESS    2        9        1,71        1,63        3,34            1,62
4137    SUCCESS    4        29        99        2,35        3,34            2,34
5677    SUCCESS    1        7        9        3,34        3,43            3,33
2495    SUCCESS    2        15        63        2,80        3,43            2,79
77    SUCCESS    3        18        1,35        2,08        3,43            2,07
4620    SUCCESS    4        27        81        2,62        3,43            2,61
1863    SUCCESS    4        34        45        2,98        3,43            2,97
1288    SUCCESS    6        46        1,35        2,08        3,43            2,07
5906    SUCCESS    3        19        1,08        2,44        3,52            2,43
1678    SUCCESS    1        2        1,17        2,44        3,61            2,43
4227    SUCCESS    2        16        72        2,89        3,61            2,88
3799    SUCCESS    3        23        63        2,98        3,61            2,97
2734    SUCCESS    4        27        18        3,43        3,61            3,42
4299    SUCCESS    4        32        1,08        2,53        3,61            2,52
6630    SUCCESS    5        41        99        2,62        3,61            2,61
164    SUCCESS    1        2        9        3,61        3,70            3,60
1758    SUCCESS    4        30        1,71        1,99        3,70            1,98
1510    SUCCESS    6        53        1,26        2,44        3,70            2,43
1927    SUCCESS    5        37        81        2,98        3,79            2,97
5174    SUCCESS    5        40        1,80        1,99        3,79            1,98
101    SUCCESS    6        52        1,71        2,08        3,79            2,07
2586    SUCCESS    6        50        63        3,16        3,79            3,15
169    SUCCESS    1        5        1,26        2,62        3,88            2,61
5455    SUCCESS    1        8        1,44        2,44        3,88            2,43
5905    SUCCESS    3        18        45        3,43        3,88            3,42
5491    SUCCESS    5        36        1,89        1,99        3,88            1,98
265    SUCCESS    6        48        99        2,89        3,88            2,88
4055    SUCCESS    1        4        99        2,98        3,97            2,97
2542    SUCCESS    1        2        27        3,70        3,97            3,69
126    SUCCESS    3        26        99        2,98        3,97            2,97
1280    SUCCESS    5        38        99        2,98        3,97            2,97
5113    SUCCESS    5        44        90        3,07        3,97            3,06
1945    SUCCESS    1        8        18        3,88        4,06            3,87
174    SUCCESS    2        16        45        3,61        4,06            3,60
835    SUCCESS    3        18        18        3,88        4,06            3,87
4669    SUCCESS    3        20        1,35        2,71        4,06            2,70
6044    SUCCESS    6        49        99        3,07        4,06            3,06
2868    SUCCESS    1        3        1,35        2,80        4,15            2,79
6139    SUCCESS    5        37        36        3,79        4,15            3,78
2475    SUCCESS    6        46        81        3,43        4,24            3,42
4434    SUCCESS    1        0        2,16        2,17        4,33            2,16
4330    SUCCESS    2        10        1,08        3,25        4,33            3,24
1855    SUCCESS    3        26        36        3,97        4,33            3,96
5651    SUCCESS    4        33        1,98        2,35        4,33            2,34
733    SUCCESS    4        32        72        3,61        4,33            3,60
1704    SUCCESS    4        30        72        3,70        4,42            3,69
3387    SUCCESS    5        39        2,25        2,17        4,42            2,16
1981    SUCCESS    5        37        27        4,15        4,42            4,14
1104    SUCCESS    3        20        45        4,06        4,51            4,05
3377    SUCCESS    4        31        1,44        3,07        4,51            3,06
2218    SUCCESS    1        2        63        3,97        4,60            3,96
4437    SUCCESS    2        10        27        4,33        4,60            4,32
4387    SUCCESS    2        17        1,44        3,16        4,60            3,15
6468    SUCCESS    5        41        99        3,61        4,60            3,60
5073    SUCCESS    6        49        54        4,06        4,60            4,05
2965    SUCCESS    6        53        90        3,70        4,60            3,69
4757    SUCCESS    1        4        72        3,97        4,69            3,96
5293    SUCCESS    1        8        63        4,06        4,69            4,05
259    SUCCESS    5        40        90        3,79        4,69            3,78
5941    SUCCESS    1        7        1,35        3,43        4,78            3,42
5421    SUCCESS    3        19        1,26        3,52        4,78            3,51
847    SUCCESS    5        36        90        3,88        4,78            3,87
2287    SUCCESS    3        23        1,26        3,61        4,87            3,60
6857    SUCCESS    6        49        27        4,60        4,87            4,59
2317    SUCCESS    6        53        27        4,60        4,87            4,59
4342    SUCCESS    3        24        1,98        3,07        5,05            3,06
33    SUCCESS    4        34        1,62        3,43        5,05            3,42
41    SUCCESS    5        44        1,08        3,97        5,05            3,96
694    SUCCESS    6        50        1,26        3,79        5,05            3,78
4269    SUCCESS    1        5        1,26        3,88        5,14            3,87
967    SUCCESS    6        48        1,26        3,88        5,14            3,87
3505    SUCCESS    6        51        2,16        2,98        5,14            2,97
5181    SUCCESS    6        49        27        4,87        5,14            4,86
4332    SUCCESS    2        9        1,89        3,34        5,23            3,33
7053    SUCCESS    4        29        1,89        3,34        5,23            3,33
5371    SUCCESS    3        20        81        4,51        5,32            4,50
2688    SUCCESS    5        39        90        4,42        5,32            4,41
272    SUCCESS    1        8        72        4,69        5,41            4,68
5203    SUCCESS    3        26        1,08        4,33        5,41            4,32
1445    SUCCESS    5        38        1,44        3,97        5,41            3,96
264    SUCCESS    6        50        36        5,05        5,41            5,04
3193    SUCCESS    1        3        1,35        4,15        5,50            4,14
2380    SUCCESS    1        2        90        4,60        5,50            4,59
1355    SUCCESS    1        8        9        5,41        5,50            5,40
5047    SUCCESS    3        20        18        5,32        5,50            5,31
3035    SUCCESS    2        15        2,16        3,43        5,59            3,42
7251    SUCCESS    2        14        3,42        2,17        5,59            2,16
1456    SUCCESS    6        53        72        4,87        5,59            4,86
1194    SUCCESS    1        3        18        5,50        5,68            5,49
393    SUCCESS    2        16        1,62        4,06        5,68            4,05
3170    SUCCESS    5        41        1,08        4,60        5,68            4,59
3622    SUCCESS    1        7        99        4,78        5,77            4,77
2063    SUCCESS    2        15        18        5,59        5,77            5,58
228    SUCCESS    2        16        9        5,68        5,77            5,67
7213    SUCCESS    4        35        3,06        2,80        5,86            2,79
2420    SUCCESS    5        40        1,17        4,69        5,86            4,68
4333    SUCCESS    2        17        1,35        4,60        5,95            4,59
6932    SUCCESS    3        25        3,33        2,62        5,95            2,61
27    SUCCESS    4        30        1,53        4,42        5,95            4,41
3809    SUCCESS    4        31        1,44        4,51        5,95            4,50
3678    SUCCESS    1        4        1,35        4,69        6,04            4,68
5025    SUCCESS    1        5        90        5,14        6,04            5,13
4383    SUCCESS    2        10        1,44        4,60        6,04            4,59
7125    SUCCESS    6        52        2,25        3,79        6,04            3,78
4491    SUCCESS    2        10        9        6,04        6,13            6,03
3368    SUCCESS    3        23        1,26        4,87        6,13            4,86
2242    SUCCESS    4        33        1,80        4,33        6,13            4,32
5390    SUCCESS    5        37        1,71        4,42        6,13            4,41
1667    SUCCESS    6        53        54        5,59        6,13            5,58
3906    SUCCESS    3        18        2,16        4,06        6,22            4,05
4581    SUCCESS    6        51        1,08        5,14        6,22            5,13
4499    SUCCESS    2        10        18        6,13        6,31            6,12
940    SUCCESS    3        19        1,53        4,78        6,31            4,77
3484    SUCCESS    4        33        27        6,13        6,40            6,12
784    SUCCESS    4        34        1,35        5,05        6,40            5,04
5919    SUCCESS    4        29        1,17        5,23        6,40            5,22
537    SUCCESS    6        49        1,26        5,14        6,40            5,13
6524    SUCCESS    5        40        63        5,86        6,49            5,85
2974    SUCCESS    1        2        1,17        5,50        6,67            5,49
2053    SUCCESS    1        8        1,17        5,50        6,67            5,49
4183    SUCCESS    3        24        1,62        5,05        6,67            5,04
5693    SUCCESS    3        20        1,17        5,50        6,67            5,49
1957    SUCCESS    2        9        1,53        5,23        6,76            5,22
3529    SUCCESS    3        23        63        6,13        6,76            6,12
5335    SUCCESS    5        41        1,08        5,68        6,76            5,67
424    SUCCESS    6        50        1,35        5,41        6,76            5,40
2434    SUCCESS    1        2        18        6,67        6,85            6,66
5365    SUCCESS    3        26        1,44        5,41        6,85            5,40
3105    SUCCESS    4        34        45        6,40        6,85            6,39
2492    SUCCESS    1        7        1,26        5,77        7,03            5,76
5631    SUCCESS    2        14        1,44        5,59        7,03            5,58
4279    SUCCESS    2        17        1,08        5,95        7,03            5,94
5386    SUCCESS    5        36        2,25        4,78        7,03            4,77
750    SUCCESS    6        50        27        6,76        7,03            6,75
4919    SUCCESS    1        4        1,08        6,04        7,12            6,03
1866    SUCCESS    4        35        1,26        5,86        7,12            5,85
4593    SUCCESS    1        5        1,17        6,04        7,21            6,03
2553    SUCCESS    2        16        1,44        5,77        7,21            5,76
1159    SUCCESS    3        18        99        6,22        7,21            6,21
402    SUCCESS    3        20        54        6,67        7,21            6,66
177    SUCCESS    2        15        1,53        5,77        7,30            5,76
2337    SUCCESS    2        16        9        7,21        7,30            7,20
5330    SUCCESS    5        39        1,98        5,32        7,30            5,31
1122    SUCCESS    5        37        1,17        6,13        7,30            6,12
3030    SUCCESS    1        3        1,71        5,68        7,39            5,67
5800    SUCCESS    3        24        72        6,67        7,39            6,66
2786    SUCCESS    4        29        99        6,40        7,39            6,39
2368    SUCCESS    6        49        99        6,40        7,39            6,39
1564    SUCCESS    6        53        1,26        6,13        7,39            6,12
4872    SUCCESS    2        9        72        6,76        7,48            6,75
459    SUCCESS    4        31        1,53        5,95        7,48            5,94
2581    SUCCESS    5        40        99        6,49        7,48            6,48
2934    SUCCESS    3        18        36        7,21        7,57            7,20
4966    SUCCESS    6        51        1,35        6,22        7,57            6,21
2814    SUCCESS    1        3        27        7,39        7,66            7,38
4337    SUCCESS    2        10        1,35        6,31        7,66            6,30
5586    SUCCESS    3        19        1,35        6,31        7,66            6,30
3097    SUCCESS    3        23        90        6,76        7,66            6,75
639    SUCCESS    6        52        1,62        6,04        7,66            6,03
6842    SUCCESS    5        41        99        6,76        7,75            6,75
542    SUCCESS    1        8        1,17        6,67        7,84            6,66
1854    SUCCESS    3        24        54        7,39        7,93            7,38
2295    SUCCESS    4        34        1,08        6,85        7,93            6,84
7064    SUCCESS    5        44        2,88        5,05        7,93            5,04
4391    SUCCESS    2        10        36        7,66        8,02            7,65
363    SUCCESS    5        40        54        7,48        8,02            7,47
156    SUCCESS    6        50        99        7,03        8,02            7,02
4376    SUCCESS    1        2        1,26        6,85        8,11            6,84
4496    SUCCESS    2        9        63        7,48        8,11            7,47
4495    SUCCESS    2        17        1,08        7,03        8,11            7,02
3103    SUCCESS    3        24        27        7,93        8,20            7,92
3168    SUCCESS    5        40        18        8,02        8,20            8,01
1891    SUCCESS    1        8        45        7,84        8,29            7,83
4453    SUCCESS    3        20        1,08        7,21        8,29            7,20
4073    SUCCESS    3        26        1,44        6,85        8,29            6,84
5142    SUCCESS    2        9        27        8,11        8,38            8,10
125    SUCCESS    2        10        36        8,02        8,38            8,01
2769    SUCCESS    2        16        1,08        7,30        8,38            7,29
3263    SUCCESS    3        26        9        8,29        8,38            8,28
3530    SUCCESS    3        23        81        7,66        8,47            7,65
2729    SUCCESS    4        31        99        7,48        8,47            7,47
462    SUCCESS    4        35        1,35        7,12        8,47            7,11
7185    SUCCESS    1        6        6,21        2,35        8,56            2,34
4053    SUCCESS    1        5        1,35        7,21        8,56            7,20
5636    SUCCESS    3        19        90        7,66        8,56            7,65
4281    SUCCESS    2        16        27        8,38        8,65            8,37
7168    SUCCESS    5        38        3,24        5,41        8,65            5,40
5976    SUCCESS    5        40        54        8,20        8,74            8,19
4845    SUCCESS    5        41        99        7,75        8,74            7,74
2212    SUCCESS    6        51        1,17        7,57        8,74            7,56
5175    SUCCESS    6        50        72        8,02        8,74            8,01
817    SUCCESS    1        3        1,17        7,66        8,83            7,65
3143    SUCCESS    2        15        1,53        7,30        8,83            7,29
456    SUCCESS    3        20        54        8,29        8,83            8,28
6729    SUCCESS    4        29        1,44        7,39        8,83            7,38
2382    SUCCESS    1        3        9        8,83        8,92            8,82
5764    SUCCESS    5        38        27        8,65        8,92            8,64
5072    SUCCESS    6        49        1,53        7,39        8,92            7,38
2857    SUCCESS    6        53        1,53        7,39        8,92            7,38
6197    SUCCESS    5        37        1,71        7,30        9,01            7,29
5418    SUCCESS    3        23        63        8,47        9,10            8,46
3756    SUCCESS    4        35        63        8,47        9,10            8,46
3076    SUCCESS    6        50        36        8,74        9,10            8,73
2161    SUCCESS    1        8        90        8,29        9,19            8,28
69    SUCCESS    2        16        54        8,65        9,19            8,64
6020    SUCCESS    3        26        81        8,38        9,19            8,37
2835    SUCCESS    4        34        1,26        7,93        9,19            7,92
5282    SUCCESS    5        37        18        9,01        9,19            9,00
2142    SUCCESS    5        38        27        8,92        9,19            8,91
3997    SUCCESS    1        2        1,17        8,11        9,28            8,10
4651    SUCCESS    1        5        72        8,56        9,28            8,55
2922    SUCCESS    1        3        45        8,92        9,37            8,91
4283    SUCCESS    2        17        1,26        8,11        9,37            8,10
7040    SUCCESS    3        25        3,42        5,95        9,37            5,94
5260    SUCCESS    3        26        18        9,19        9,37            9,18
3420    SUCCESS    3        18        1,89        7,57        9,46            7,56
2243    SUCCESS    4        31        99        8,47        9,46            8,46
2803    SUCCESS    6        53        54        8,92        9,46            8,91
5608    SUCCESS    6        50        45        9,10        9,55            9,09
4104    SUCCESS    1        8        45        9,19        9,64            9,18
1167    SUCCESS    4        29        81        8,83        9,64            8,82
2676    SUCCESS    4        35        54        9,10        9,64            9,09
5551    SUCCESS    5        40        90        8,74        9,64            8,73
208    SUCCESS    6        50        9        9,55        9,64            9,54
3619    SUCCESS    1        6        1,26        8,56        9,82            8,55
497    SUCCESS    2        15        99        8,83        9,82            8,82
344    SUCCESS    3        19        1,26        8,56        9,82            8,55
1158    SUCCESS    3        20        99        8,83        9,82            8,82
7157    SUCCESS    4        27        6,21        3,61        9,82            3,60
5029    SUCCESS    1        5        63        9,28        9,91            9,27
4384    SUCCESS    2        10        1,62        8,38        10,00            8,37
2146    SUCCESS    5        40        36        9,64        10,00            9,63
4340    SUCCESS    3        23        99        9,10        10,09            9,09
5721    SUCCESS    6        49        1,17        8,92        10,09            8,91
4831    SUCCESS    3        20        36        9,82        10,18            9,81
2081    SUCCESS    4        31        72        9,46        10,18            9,45
1108    SUCCESS    4        34        99        9,19        10,18            9,18
3446    SUCCESS    5        37        99        9,19        10,18            9,18
2695    SUCCESS    6        53        72        9,46        10,18            9,45
1459    SUCCESS    1        8        63        9,64        10,27            9,63
4521    SUCCESS    5        41        1,53        8,74        10,27            8,73
4441    SUCCESS    2        17        99        9,37        10,36            9,36
2985    SUCCESS    2        16        1,26        9,19        10,45            9,18
4365    SUCCESS    6        51        1,71        8,74        10,45            8,73
1651    SUCCESS    4        31        36        10,18        10,54            10,17
599    SUCCESS    1        3        1,26        9,37        10,63            9,36
185    SUCCESS    3        26        1,26        9,37        10,63            9,36
4791    SUCCESS    5        41        36        10,27        10,63            10,26
4160    SUCCESS    1        2        1,44        9,28        10,72            9,27
3636    SUCCESS    3        18        1,26        9,46        10,72            9,45
4615    SUCCESS    3        20        54        10,18        10,72            10,17
729    SUCCESS    4        35        1,08        9,64        10,72            9,63
6957    SUCCESS    6        52        3,15        7,66        10,81            7,65
4329    SUCCESS    2        10        90        10,00        10,90            9,99
6135    SUCCESS    4        29        1,26        9,64        10,90            9,63
1014    SUCCESS    5        37        72        10,18        10,90            10,17
2326    SUCCESS    1        2        27        10,72        10,99            10,71
4169    SUCCESS    2        15        1,26        9,82        11,08            9,81
1640    SUCCESS    3        25        1,71        9,37        11,08            9,36
1419    SUCCESS    2        16        72        10,45        11,17            10,44
1916    SUCCESS    3        19        1,35        9,82        11,17            9,81
484    SUCCESS    6        50        1,53        9,64        11,17            9,63
1140    SUCCESS    1        3        63        10,63        11,26            10,62
5079    SUCCESS    1        5        1,35        9,91        11,26            9,90
888    SUCCESS    3        20        63        10,72        11,35            10,71
4878    SUCCESS    3        23        1,26        10,09        11,35            10,08
4413    SUCCESS    5        41        72        10,63        11,35            10,62
3734    SUCCESS    1        6        1,62        9,82        11,44            9,81
4752    SUCCESS    1        8        1,17        10,27        11,44            10,26
943    SUCCESS    3        18        72        10,72        11,44            10,71
2409    SUCCESS    4        27        1,62        9,82        11,44            9,81
6739    SUCCESS    5        40        1,44        10,00        11,44            9,99
2479    SUCCESS    6        53        1,26        10,18        11,44            10,17
3209    SUCCESS    3        26        90        10,63        11,53            10,62
2638    SUCCESS    6        49        1,44        10,09        11,53            10,08
4809    SUCCESS    1        5        36        11,26        11,62            11,25
1841    SUCCESS    1        8        18        11,44        11,62            11,43
767    SUCCESS    2        15        72        11,08        11,80            11,07
124    SUCCESS    2        16        63        11,17        11,80            11,16
2828    SUCCESS    3        23        45        11,35        11,80            11,34
7236    SUCCESS    1        7        4,86        7,03        11,89            7,02
110    SUCCESS    1        2        90        10,99        11,89            10,98
409    SUCCESS    4        34        1,71        10,18        11,89            10,17
6041    SUCCESS    6        51        1,44        10,45        11,89            10,44
4107    SUCCESS    1        5        45        11,62        12,07            11,61
777    SUCCESS    3        20        72        11,35        12,07            11,34
138    SUCCESS    4        31        1,53        10,54        12,07            10,53
6014    SUCCESS    3        19        99        11,17        12,16            11,16
5153    SUCCESS    3        26        63        11,53        12,16            11,52
7113    SUCCESS    5        38        2,97        9,19        12,16            9,18
1726    SUCCESS    6        53        72        11,44        12,16            11,43
1105    SUCCESS    3        18        81        11,44        12,25            11,43
683    SUCCESS    4        27        99        11,44        12,43            11,43
6375    SUCCESS    1        6        1,08        11,44        12,52            11,43
973    SUCCESS    1        8        90        11,62        12,52            11,61
804    SUCCESS    6        50        1,35        11,17        12,52            11,16
2749    SUCCESS    6        53        36        12,16        12,52            12,15
6193    SUCCESS    5        37        1,71        10,90        12,61            10,89
3492    SUCCESS    5        40        1,17        11,44        12,61            11,43
1680    SUCCESS    1        3        1,44        11,26        12,70            11,25
3710    SUCCESS    5        41        1,35        11,35        12,70            11,34
2652    SUCCESS    1        3        9        12,70        12,79            12,69
7426    SUCCESS    4        32        8,46        4,33        12,79            4,32
1290    SUCCESS    6        50        27        12,52        12,79            12,51
7339    SUCCESS    6        45        9,90        3,07        12,97            3,06
4111    SUCCESS    1        5        99        12,07        13,06            12,06
4355    SUCCESS    4        32        27        12,79        13,06            12,78
4531    SUCCESS    6        49        1,53        11,53        13,06            11,52
6903    SUCCESS    6        52        2,25        10,81        13,06            10,80
1581    SUCCESS    2        16        1,35        11,80        13,15            11,79
5531    SUCCESS    3        20        1,08        12,07        13,15            12,06
3259    SUCCESS    3        23        1,35        11,80        13,15            11,79
3781    SUCCESS    1        6        72        12,52        13,24            12,51
3593    SUCCESS    4        31        1,17        12,07        13,24            12,06
4754    SUCCESS    1        2        1,44        11,89        13,33            11,88
1567    SUCCESS    1        8        81        12,52        13,33            12,51
2092    SUCCESS    5        37        72        12,61        13,33            12,60
321    SUCCESS    6        49        27        13,06        13,33            13,05
3101    SUCCESS    3        26        1,26        12,16        13,42            12,15
5869    SUCCESS    5        38        1,26        12,16        13,42            12,15
843    SUCCESS    4        34        1,62        11,89        13,51            11,88
5802    SUCCESS    3        19        1,44        12,16        13,60            12,15
1489    SUCCESS    4        32        54        13,06        13,60            13,05
562    SUCCESS    3        19        9        13,60        13,69            13,59
1777    SUCCESS    6        51        1,80        11,89        13,69            11,88
5959    SUCCESS    3        18        1,53        12,25        13,78            12,24
4368    SUCCESS    6        45        81        12,97        13,78            12,96
2002    SUCCESS    1        2        54        13,33        13,87            13,32
1361    SUCCESS    2        15        2,07        11,80        13,87            11,79
5581    SUCCESS    3        18        9        13,78        13,87            13,77
6516    SUCCESS    5        37        54        13,33        13,87            13,32
2155    SUCCESS    6        53        1,35        12,52        13,87            12,51
5190    SUCCESS    1        3        1,17        12,79        13,96            12,78
3305    SUCCESS    2        15        9        13,87        13,96            13,86
5266    SUCCESS    4        27        1,53        12,43        13,96            12,42
4855    SUCCESS    6        49        72        13,33        14,05            13,32
4578    SUCCESS    5        40        1,53        12,61        14,14            12,60
4630    SUCCESS    5        41        1,44        12,70        14,14            12,69
4431    SUCCESS    1        5        1,17        13,06        14,23            13,05
279    SUCCESS    2        16        1,08        13,15        14,23            13,14
1261    SUCCESS    3        19        54        13,69        14,23            13,68
4016    SUCCESS    3        23        1,08        13,15        14,23            13,14
