========== OUTPUT ==========
Cloudlet ID    STATUS    Data center ID    VM ID    Time    Start Time    Finish Time    Waiting Time
2684    SUCCESS    5        40        63        3,70        4,33            3,69
2222    SUCCESS    1        3        54        3,88        4,42            3,87
4591    SUCCESS    1        6        18        4,24        4,42            4,23
4652    SUCCESS    1        2        72        3,70        4,42            3,69
4350    SUCCESS    4        33        1,17        3,25        4,42            3,24
269    SUCCESS    6        51        1,08        3,34        4,42            3,33
1613    SUCCESS    6        47        18        4,24        4,42            4,23
704    SUCCESS    1        0        1,71        2,80        4,51            2,79
1684    SUCCESS    2        17        1,35        3,16        4,51            3,15
994    SUCCESS    3        21        2,25        2,26        4,51            2,25
6127    SUCCESS    3        19        1,26        3,25        4,51            3,24
1362    SUCCESS    2        14        81        3,79        4,60            3,78
1705    SUCCESS    4        31        27        4,33        4,60            4,32
2812    SUCCESS    1        4        90        3,79        4,69            3,78
5895    SUCCESS    2        15        1,98        2,71        4,69            2,70
5527    SUCCESS    3        18        99        3,70        4,69            3,69
348    SUCCESS    3        24        81        3,88        4,69            3,87
2292    SUCCESS    3        23        63        4,06        4,69            4,05
4498    SUCCESS    2        11        1,17        3,61        4,78            3,60
945    SUCCESS    4        33        36        4,42        4,78            4,41
3811    SUCCESS    4        32        1,35        3,43        4,78            3,42
1549    SUCCESS    5        42        2,16        2,62        4,78            2,61
4976    SUCCESS    1        7        1,62        3,25        4,87            3,24
132    SUCCESS    3        19        36        4,51        4,87            4,50
1648    SUCCESS    4        31        27        4,60        4,87            4,59
5872    SUCCESS    5        43        63        4,24        4,87            4,23
6666    SUCCESS    3        25        99        3,97        4,96            3,96
342    SUCCESS    3        23        27        4,69        4,96            4,68
2369    SUCCESS    6        47        54        4,42        4,96            4,41
977    SUCCESS    1        5        1,44        3,61        5,05            3,60
1548    SUCCESS    5        39        1,98        3,07        5,05            3,06
5357    SUCCESS    2        11        36        4,78        5,14            4,77
1947    SUCCESS    1        0        72        4,51        5,23            4,50
5187    SUCCESS    1        3        81        4,42        5,23            4,41
4587    SUCCESS    6        48        1,80        3,43        5,23            3,42
7069    SUCCESS    6        53        2,25        2,98        5,23            2,97
2214    SUCCESS    1        4        63        4,69        5,32            4,68
6708    SUCCESS    2        17        81        4,51        5,32            4,50
2726    SUCCESS    3        21        81        4,51        5,32            4,50
5528    SUCCESS    3        20        1,44        3,88        5,32            3,87
6906    SUCCESS    6        50        2,88        2,44        5,32            2,43
1628    SUCCESS    1        5        36        5,05        5,41            5,04
1745    SUCCESS    2        12        2,07        3,34        5,41            3,33
6179    SUCCESS    3        19        54        4,87        5,41            4,86
3561    SUCCESS    6        45        1,89        3,52        5,41            3,51
2215    SUCCESS    1        2        1,08        4,42        5,50            4,41
6493    SUCCESS    2        14        90        4,60        5,50            4,59
6572    SUCCESS    5        43        72        4,87        5,59            4,86
7006    SUCCESS    5        38        2,34        3,25        5,59            3,24
5489    SUCCESS    4        27        2,16        3,52        5,68            3,51
6847    SUCCESS    5        37        1,71        3,97        5,68            3,96
5791    SUCCESS    2        13        1,80        3,97        5,77            3,96
7156    SUCCESS    4        29        3,33        2,44        5,77            2,43
1282    SUCCESS    5        42        99        4,78        5,77            4,77
443    SUCCESS    2        17        63        5,32        5,95            5,31
6884    SUCCESS    3        19        54        5,41        5,95            5,40
839    SUCCESS    4        31        1,08        4,87        5,95            4,86
686    SUCCESS    5        37        27        5,68        5,95            5,67
3764    SUCCESS    5        40        1,62        4,33        5,95            4,32
1419    SUCCESS    2        14        54        5,50        6,04            5,49
4938    SUCCESS    3        25        1,08        4,96        6,04            4,95
90    SUCCESS    5        39        99        5,05        6,04            5,04
3774    SUCCESS    6        51        1,62        4,42        6,04            4,41
2702    SUCCESS    1        7        1,26        4,87        6,13            4,86
4121    SUCCESS    2        12        72        5,41        6,13            5,40
6977    SUCCESS    2        10        2,97        3,16        6,13            3,15
1558    SUCCESS    6        53        90        5,23        6,13            5,22
2240    SUCCESS    3        21        90        5,32        6,22            5,31
963    SUCCESS    6        50        90        5,32        6,22            5,31
540    SUCCESS    1        3        1,08        5,23        6,31            5,22
169    SUCCESS    1        6        1,89        4,42        6,31            4,41
120    SUCCESS    2        15        1,62        4,69        6,31            4,68
771    SUCCESS    2        11        1,17        5,14        6,31            5,13
2780    SUCCESS    3        21        9        6,22        6,31            6,21
4274    SUCCESS    1        2        90        5,50        6,40            5,49
4028    SUCCESS    4        29        63        5,77        6,40            5,76
4112    SUCCESS    1        2        9        6,40        6,49            6,39
2988    SUCCESS    3        19        54        5,95        6,49            5,94
1839    SUCCESS    1        0        1,35        5,23        6,58            5,22
3060    SUCCESS    5        39        54        6,04        6,58            6,03
488    SUCCESS    1        5        1,26        5,41        6,67            5,40
4438    SUCCESS    2        17        72        5,95        6,67            5,94
834    SUCCESS    3        18        1,98        4,69        6,67            4,68
4288    SUCCESS    3        25        63        6,04        6,67            6,03
242    SUCCESS    3        20        1,35        5,32        6,67            5,31
2555    SUCCESS    2        14        72        6,04        6,76            6,03
2825    SUCCESS    2        17        9        6,67        6,76            6,66
4944    SUCCESS    4        33        2,07        4,78        6,85            4,77
2643    SUCCESS    6        48        1,62        5,23        6,85            5,22
3353    SUCCESS    1        0        36        6,58        6,94            6,57
3780    SUCCESS    1        4        1,62        5,32        6,94            5,31
1513    SUCCESS    1        5        27        6,67        6,94            6,66
6844    SUCCESS    5        38        1,35        5,59        6,94            5,58
3596    SUCCESS    4        29        63        6,40        7,03            6,39
5467    SUCCESS    2        13        1,35        5,77        7,12            5,76
425    SUCCESS    6        45        1,71        5,41        7,12            5,40
3775    SUCCESS    6        51        1,08        6,04        7,12            6,03
2823    SUCCESS    2        15        90        6,31        7,21            6,30
3846    SUCCESS    2        11        90        6,31        7,21            6,30
1057    SUCCESS    4        31        1,26        5,95        7,21            5,94
1337    SUCCESS    5        40        1,26        5,95        7,21            5,94
975    SUCCESS    1        5        36        6,94        7,30            6,93
4152    SUCCESS    6        50        1,08        6,22        7,30            6,21
3143    SUCCESS    2        10        1,26        6,13        7,39            6,12
6985    SUCCESS    3        23        2,43        4,96        7,39            4,95
3711    SUCCESS    5        40        18        7,21        7,39            7,20
2394    SUCCESS    3        19        99        6,49        7,48            6,48
1487    SUCCESS    4        27        1,89        5,68        7,57            5,67
6301    SUCCESS    5        37        1,62        5,95        7,57            5,94
1085    SUCCESS    1        2        1,17        6,49        7,66            6,48
6104    SUCCESS    1        0        81        6,94        7,75            6,93
1736    SUCCESS    1        5        45        7,30        7,75            7,29
3412    SUCCESS    2        11        54        7,21        7,75            7,20
6665    SUCCESS    3        18        1,08        6,67        7,75            6,66
4346    SUCCESS    3        20        1,08        6,67        7,75            6,66
2244    SUCCESS    4        29        72        7,03        7,75            7,02
5382    SUCCESS    5        42        1,98        5,77        7,75            5,76
116    SUCCESS    1        6        1,53        6,31        7,84            6,30
1409    SUCCESS    1        7        1,71        6,13        7,84            6,12
5909    SUCCESS    3        19        36        7,48        7,84            7,47
6705    SUCCESS    2        10        54        7,39        7,93            7,38
2657    SUCCESS    2        17        1,17        6,76        7,93            6,75
4176    SUCCESS    3        23        63        7,39        8,02            7,38
4140    SUCCESS    5        38        1,08        6,94        8,02            6,93
1995    SUCCESS    6        48        1,17        6,85        8,02            6,84
2750    SUCCESS    6        50        72        7,30        8,02            7,29
727    SUCCESS    3        20        36        7,75        8,11            7,74
5333    SUCCESS    5        38        9        8,02        8,11            8,01
3556    SUCCESS    6        45        99        7,12        8,11            7,11
3092    SUCCESS    2        13        1,08        7,12        8,20            7,11
6601    SUCCESS    2        14        1,44        6,76        8,20            6,75
693    SUCCESS    6        50        18        8,02        8,20            8,01
218    SUCCESS    1        5        54        7,75        8,29            7,74
2711    SUCCESS    2        17        36        7,93        8,29            7,92
1212    SUCCESS    3        25        1,62        6,67        8,29            6,66
6188    SUCCESS    4        27        72        7,57        8,29            7,56
901    SUCCESS    5        42        54        7,75        8,29            7,74
2548    SUCCESS    2        15        1,17        7,21        8,38            7,20
1970    SUCCESS    3        21        2,07        6,31        8,38            6,30
2700    SUCCESS    1        4        1,53        6,94        8,47            6,93
5354    SUCCESS    1        7        63        7,84        8,47            7,83
3732    SUCCESS    1        2        81        7,66        8,47            7,65
3821    SUCCESS    5        39        1,89        6,58        8,47            6,57
6904    SUCCESS    6        53        2,43        6,13        8,56            6,12
4918    SUCCESS    1        7        18        8,47        8,65            8,46
4994    SUCCESS    3        25        36        8,29        8,65            8,28
3261    SUCCESS    3        23        72        8,02        8,74            8,01
4896    SUCCESS    5        42        45        8,29        8,74            8,28
3560    SUCCESS    6        45        63        8,11        8,74            8,10
54    SUCCESS    1        2        36        8,47        8,83            8,46
6124    SUCCESS    3        20        81        8,11        8,92            8,10
6302    SUCCESS    5        37        1,35        7,57        8,92            7,56
905    SUCCESS    5        40        1,53        7,39        8,92            7,38
5503    SUCCESS    6        53        36        8,56        8,92            8,55
1138    SUCCESS    1        0        1,26        7,75        9,01            7,74
603    SUCCESS    2        13        81        8,20        9,01            8,19
1340    SUCCESS    5        40        9        8,92        9,01            8,91
5286    SUCCESS    6        50        81        8,20        9,01            8,19
813    SUCCESS    1        5        81        8,29        9,10            8,28
1432    SUCCESS    4        29        1,35        7,75        9,10            7,74
110    SUCCESS    1        6        1,35        7,84        9,19            7,83
2443    SUCCESS    2        14        99        8,20        9,19            8,19
3534    SUCCESS    3        18        1,44        7,75        9,19            7,74
7320    SUCCESS    4        28        7,56        1,63        9,19            1,62
6391    SUCCESS    3        23        54        8,74        9,28            8,73
7101    SUCCESS    4        31        2,07        7,21        9,28            7,20
2091    SUCCESS    5        39        81        8,47        9,28            8,46
3505    SUCCESS    6        51        2,16        7,12        9,28            7,11
4194    SUCCESS    5        38        1,26        8,11        9,37            8,10
5274    SUCCESS    5        42        72        8,74        9,46            8,73
650    SUCCESS    1        5        45        9,10        9,55            9,09
1414    SUCCESS    2        17        1,26        8,29        9,55            8,28
441    SUCCESS    2        15        1,26        8,38        9,64            8,37
7043    SUCCESS    3        19        1,80        7,84        9,64            7,83
1963    SUCCESS    3        25        99        8,65        9,64            8,64
5032    SUCCESS    2        17        18        9,55        9,73            9,54
6096    SUCCESS    6        50        72        9,01        9,73            9,00
1055    SUCCESS    4        28        63        9,19        9,82            9,18
2974    SUCCESS    1        4        1,44        8,47        9,91            8,46
504    SUCCESS    3        20        99        8,92        9,91            8,91
729    SUCCESS    4        27        1,62        8,29        9,91            8,28
5279    SUCCESS    5        38        54        9,37        9,91            9,36
3678    SUCCESS    1        2        1,17        8,83        10,00            8,82
6829    SUCCESS    3        21        1,62        8,38        10,00            8,37
6072    SUCCESS    3        23        72        9,28        10,00            9,27
4330    SUCCESS    2        14        90        9,19        10,09            9,18
3049    SUCCESS    3        19        54        9,64        10,18            9,63
1508    SUCCESS    6        48        2,16        8,02        10,18            8,01
5176    SUCCESS    6        53        1,26        8,92        10,18            8,91
5998    SUCCESS    1        7        1,62        8,65        10,27            8,64
3987    SUCCESS    6        50        54        9,73        10,27            9,72
2971    SUCCESS    1        6        1,17        9,19        10,36            9,18
2453    SUCCESS    3        20        45        9,91        10,36            9,90
1278    SUCCESS    5        39        1,08        9,28        10,36            9,27
1624    SUCCESS    1        5        90        9,55        10,45            9,54
2144    SUCCESS    5        40        1,44        9,01        10,45            9,00
12    SUCCESS    2        17        81        9,73        10,54            9,72
2830    SUCCESS    3        19        36        10,18        10,54            10,17
2300    SUCCESS    4        29        1,44        9,10        10,54            9,09
3415    SUCCESS    2        13        1,62        9,01        10,63            9,00
1642    SUCCESS    3        21        63        10,00        10,63            9,99
7207    SUCCESS    3        24        5,94        4,69        10,63            4,68
5390    SUCCESS    5        37        1,71        8,92        10,63            8,91
7336    SUCCESS    6        52        7,20        3,43        10,63            3,42
221    SUCCESS    1        0        1,71        9,01        10,72            9,00
6506    SUCCESS    3        21        18        10,63        10,81            10,62
2485    SUCCESS    1        2        90        10,00        10,90            9,99
6010    SUCCESS    2        15        1,26        9,64        10,90            9,63
5045    SUCCESS    3        20        54        10,36        10,90            10,35
3299    SUCCESS    1        0        27        10,72        10,99            10,71
2787    SUCCESS    4        27        1,08        9,91        10,99            9,90
635    SUCCESS    5        40        54        10,45        10,99            10,44
1515    SUCCESS    1        4        1,17        9,91        11,08            9,90
3894    SUCCESS    1        2        18        10,90        11,08            10,89
2395    SUCCESS    3        25        1,44        9,64        11,08            9,63
1109    SUCCESS    4        28        1,26        9,82        11,08            9,81
6359    SUCCESS    5        38        1,17        9,91        11,08            9,90
3509    SUCCESS    6        52        63        10,63        11,26            10,62
2819    SUCCESS    2        17        81        10,54        11,35            10,53
5800    SUCCESS    3        24        72        10,63        11,35            10,62
4302    SUCCESS    5        38        27        11,08        11,35            11,07
4824    SUCCESS    3        24        9        11,35        11,44            11,34
6184    SUCCESS    4        27        45        10,99        11,44            10,98
3673    SUCCESS    1        6        1,17        10,36        11,53            10,35
1358    SUCCESS    1        5        1,08        10,45        11,53            10,44
2388    SUCCESS    2        14        1,44        10,09        11,53            10,08
3256    SUCCESS    2        17        18        11,35        11,53            11,34
5696    SUCCESS    3        25        45        11,08        11,53            11,07
6344    SUCCESS    3        20        63        10,90        11,53            10,89
5922    SUCCESS    5        42        2,07        9,46        11,53            9,45
164    SUCCESS    1        5        9        11,53        11,62            11,52
195    SUCCESS    4        27        18        11,44        11,62            11,43
5521    SUCCESS    2        13        1,08        10,63        11,71            10,62
6736    SUCCESS    5        38        36        11,35        11,71            11,34
1990    SUCCESS    6        53        1,53        10,18        11,71            10,17
5787    SUCCESS    2        15        90        10,90        11,80            10,89
3801    SUCCESS    3        25        27        11,53        11,80            11,52
6782    SUCCESS    4        29        1,26        10,54        11,80            10,53
3492    SUCCESS    5        39        1,44        10,36        11,80            10,35
978    SUCCESS    1        6        36        11,53        11,89            11,52
3010    SUCCESS    5        37        1,26        10,63        11,89            10,62
708    SUCCESS    1        6        18        11,89        12,07            11,88
1190    SUCCESS    1        2        99        11,08        12,07            11,07
7411    SUCCESS    2        9        12,06        1        12,07            0
2721    SUCCESS    3        24        63        11,44        12,07            11,43
3420    SUCCESS    3        19        1,53        10,54        12,07            10,53
6032    SUCCESS    5        37        36        11,89        12,25            11,88
1783    SUCCESS    1        5        72        11,62        12,34            11,61
5524    SUCCESS    2        15        63        11,80        12,43            11,79
4269    SUCCESS    1        4        1,44        11,08        12,52            11,07
6990    SUCCESS    3        18        3,33        9,19        12,52            9,18
5796    SUCCESS    3        24        45        12,07        12,52            12,06
3643    SUCCESS    3        20        99        11,53        12,52            11,52
1283    SUCCESS    5        40        1,53        10,99        12,52            10,98
6686    SUCCESS    5        38        81        11,71        12,52            11,70
7324    SUCCESS    4        30        10,62        1,99        12,61            1,98
2435    SUCCESS    1        2        63        12,07        12,70            12,06
5780    SUCCESS    1        0        1,80        10,99        12,79            10,98
62    SUCCESS    1        6        72        12,07        12,79            12,06
6389    SUCCESS    2        14        1,26        11,53        12,79            11,52
6742    SUCCESS    6        53        1,08        11,71        12,79            11,70
2714    SUCCESS    2        15        45        12,43        12,88            12,42
2008    SUCCESS    2        17        1,35        11,53        12,88            11,52
6793    SUCCESS    5        37        63        12,25        12,88            12,24
1067    SUCCESS    5        40        36        12,52        12,88            12,51
948    SUCCESS    4        29        1,26        11,80        13,06            11,79
1444    SUCCESS    5        42        1,53        11,53        13,06            11,52
121    SUCCESS    2        13        1,44        11,71        13,15            11,70
5099    SUCCESS    3        20        63        12,52        13,15            12,51
913    SUCCESS    6        53        36        12,79        13,15            12,78
7445    SUCCESS    6        47        8,28        4,96        13,24            4,95
2929    SUCCESS    2        14        54        12,79        13,33            12,78
290    SUCCESS    3        25        1,53        11,80        13,33            11,79
598    SUCCESS    1        5        1,08        12,34        13,42            12,33
1823    SUCCESS    5        42        36        13,06        13,42            13,05
3587    SUCCESS    3        25        18        13,33        13,51            13,32
1010    SUCCESS    5        37        63        12,88        13,51            12,87
2002    SUCCESS    1        0        81        12,79        13,60            12,78
4984    SUCCESS    2        9        1,53        12,07        13,60            12,06
874    SUCCESS    2        15        72        12,88        13,60            12,87
2986    SUCCESS    2        17        72        12,88        13,60            12,87
6667    SUCCESS    3        24        1,08        12,52        13,60            12,51
1178    SUCCESS    5        40        72        12,88        13,60            12,87
1641    SUCCESS    3        18        1,17        12,52        13,69            12,51
3313    SUCCESS    3        20        54        13,15        13,69            13,14
5536    SUCCESS    4        27        2,07        11,62        13,69            11,61
2816    SUCCESS    1        2        1,08        12,70        13,78            12,69
5743    SUCCESS    3        18        9        13,69        13,78            13,68
1391    SUCCESS    5        40        18        13,60        13,78            13,59
1397    SUCCESS    6        47        54        13,24        13,78            13,23
1386    SUCCESS    5        39        2,07        11,80        13,87            11,79
6470    SUCCESS    5        38        1,35        12,52        13,87            12,51
2530    SUCCESS    6        53        72        13,15        13,87            13,14
3676    SUCCESS    1        4        1,44        12,52        13,96            12,51
5653    SUCCESS    5        37        45        13,51        13,96            13,50
3565    SUCCESS    1        6        1,35        12,79        14,14            12,78
1413    SUCCESS    2        13        1,08        13,15        14,23            13,14
6620    SUCCESS    4        29        1,26        13,06        14,32            13,05
921    SUCCESS    1        5        99        13,42        14,41            13,41
7000    SUCCESS    4        28        3,33        11,08        14,41            11,07
6512    SUCCESS    4        29        9        14,32        14,41            14,31
1013    SUCCESS    5        40        63        13,78        14,41            13,77
6581    SUCCESS    6        47        63        13,78        14,41            13,77
4227    SUCCESS    2        15        90        13,60        14,50            13,59
2891    SUCCESS    4        28        9        14,41        14,50            14,40
260    SUCCESS    5        37        54        13,96        14,50            13,95
2162    SUCCESS    1        2        81        13,78        14,59            13,77
184    SUCCESS    3        24        99        13,60        14,59            13,59
6938    SUCCESS    3        19        2,52        12,07        14,59            12,06
5876    SUCCESS    5        37        9        14,50        14,59            14,49
578    SUCCESS    5        40        18        14,41        14,59            14,40
4267    SUCCESS    1        6        54        14,14        14,68            14,13
4168    SUCCESS    2        14        1,35        13,33        14,68            13,32
2837    SUCCESS    4        28        18        14,50        14,68            14,49
1297    SUCCESS    1        2        18        14,59        14,77            14,58
765    SUCCESS    2        13        54        14,23        14,77            14,22
188    SUCCESS    3        20        1,08        13,69        14,77            13,68
741    SUCCESS    5        42        1,35        13,42        14,77            13,41
4539    SUCCESS    1        4        90        13,96        14,86            13,95
5258    SUCCESS    3        20        9        14,77        14,86            14,76
3376    SUCCESS    4        30        2,25        12,61        14,86            12,60
7284    SUCCESS    6        50        4,59        10,27        14,86            10,26
6860    SUCCESS    1        0        1,35        13,60        14,95            13,59
7186    SUCCESS    1        7        4,68        10,27        14,95            10,26
2012    SUCCESS    2        17        1,35        13,60        14,95            13,59
7262    SUCCESS    3        23        4,95        10,00        14,95            9,99
5968    SUCCESS    4        27        1,26        13,69        14,95            13,68
4276    SUCCESS    2        15        54        14,50        15,04            14,49
6038    SUCCESS    5        37        45        14,59        15,04            14,58
2908    SUCCESS    6        53        1,17        13,87        15,04            13,86
5463    SUCCESS    2        15        9        15,04        15,13            15,03
1207    SUCCESS    3        19        54        14,59        15,13            14,58
5043    SUCCESS    3        25        1,62        13,51        15,13            13,50
1302    SUCCESS    1        6        54        14,68        15,22            14,67
687    SUCCESS    5        42        45        14,77        15,22            14,76
4367    SUCCESS    6        47        81        14,41        15,22            14,40
3032    SUCCESS    1        2        54        14,77        15,31            14,76
